State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,State Name,State,Subrecipient Type,FY Start Date,FY End Date,Event Type,Location,Reportable Events,Major Safety and Security Events,Non Major Events (non-injury),Operator Injuries,Other Transit Worker Injuries,Other Injuries,Total Injuries,Operator Fatalities,Other Transit Worker Fatalities,Other Fatalities,Total Fatalities,Notes
6R03,6R03-60224,The Community Pantry,Rural Reporter,Rural,New Mexico Department of Transportation,NM,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R03,6R03-60225,City of Clovis,Rural Reporter,Rural,New Mexico Department of Transportation,NM,Rural General Public Transit,,,,,1,,,,,,3,,,,0,
6R03,6R03-60236,City of Las Vegas,Rural Reporter,Rural,New Mexico Department of Transportation,NM,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R03,6R03-60237,Town of Red River,Rural Reporter,Rural,New Mexico Department of Transportation,NM,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R03,6R03-60244,Golden Spread Rural Frontier Coalition,Rural Reporter,Rural,New Mexico Department of Transportation,NM,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R03,6R03-60253,City of Portales,Rural Reporter,Rural,New Mexico Department of Transportation,NM,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60146,"United Community Action Program, Inc.",Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60150,Pontotoc County Public Transit Authority,Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60160,OSU-Stillwater Community Transit,Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60165,Community Action Development Corporation,Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60172,"KI BOIS Community Action Foundation, Inc.",Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,2,,,,,,2,,,,0,
6R04,6R04-60181,City of Guymon,Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60183,"Delta Community Action Foundation, Inc.",Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60191,"Little Dixie Community Action Agency, Inc.",Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60193,Town of Beaver,Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60203,Muskogee County Public Transit Authority,Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60205,"Inca Community Services, Inc.",Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60214,Logan County Historical Society,Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,1,,,,,,2,,,,0,
6R04,6R04-60220,Washita Valley Community Action Council,Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60226,Northern Oklahoma Development Authority,Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60227,Enid Public Transportation Authority,Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60233,"Southwest Oklahoma Community Action Group, Inc.",Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60258,"Big Five Community Services, Inc.",Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60259,Central Oklahoma Community Action Agency,Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-60266,Grand Gateway EDA/ Pelivan,Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R04,6R04-66274,"MAGB Transportation, Inc.",Rural Reporter,Rural,Oklahoma Department of Transportation,OK,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60142,Heart of Texas Council of Governments,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60143,Rolling Plains Management Corporation / SHARP Lines,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60145,Ark-Tex Council of Governments ,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60147,Kleberg County Human Services ,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60152,City of Del Rio Transportation,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60155,South East Texas Regional Planning Commission ,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60159,"South Plains Community Action Association, Inc.",Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60173,City of South Padre Island ,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60175,"Rural Economic Assistance League, Inc. ",Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60176,"Senior Center Resources and Public Transit, Inc.",Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60179,El Paso County ,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60185,Webb County Community Action Agency ,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,1,,,,,,1,,,,0,
6R05,6R05-60186,East Texas Council of Governments ,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60192,Panhandle Community Services ,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,1,,,,,,0,,,,0,
6R05,6R05-60202,"Aspermont Small Business Development Center, Inc.",Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60238,Colorado Valley Transit  District,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,2,,,,,,0,,,,0,
6R05,6R05-60243,"West Texas Opportunities, Inc. ",Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60256,Southwest Area Regional Transit District,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60262,Central Texas Rural Transit District,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-60264,"The Transit System, Inc.",Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-66271,Capital Area Rural Transportation System (CARTS - RURAL),Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,1,,,,,,2,,,,0,
6R05,6R05-66276,McLennan County,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-66277,Calhoun County Senior Citizens,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-66278,Friends of Elder Citizens-Jackson and Matagorda,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,1,,,,,,1,,,,0,
6R05,6R05-66279,Gonzalez County Senior Citizens Association,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-66280,Lavaca County,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
6R05,6R05-66281,Goliad County,Rural Reporter,Rural,Texas Department of Transportation,TX,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
,70004,Winnebago Tribe of Nebraska,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
,70007,City of Bettendorf,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,70009,City of Davenport,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,70011,City of Dubuque,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,70013,Metropolitan Transit Authority of Black Hawk County,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,70032,"City of St. Joseph, Missouri",Reduced Reporter,Urban,,,,,,,,4,,,,,,2,,,,0,
,70040,City of Joplin,Reduced Reporter,Urban,,,,,,,,1,,,,,,1,,,,0,
,70043,City of Jefferson,Reduced Reporter,Urban,,,,,,,,1,,,,,,1,,,,0,
,70046,City of Independence,Reduced Reporter,Urban,,,,,,,,6,,,,,,1,,,,0,
,70047,"Unified Government of Wyandotte County and Kansas City, KS",Reduced Reporter,Urban,,,,,,,,2,,,,,,1,,,,0,
,70050,Southeast Missouri State University,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,70051,Cape Girardeau County Transit Authority,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,70052,Senior Citizen Industries,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,70053,Flint Hills Area Transportation ,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,70055,City of Derby,Reduced Reporter,Urban,,,,,,,,1,,,,,,0,,,,0,
,70056,"Butler, County of",Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,70273,Sac and Fox Nation of Missouri,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
,70275,Nebraska Department of Transportation ,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,77063,Ponca Tribe of Nebraska,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
,77069,Santee Sioux Nation,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
,77075,Prairie Band Potawatomi Nation,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
,77077,Omaha Tribe Public Transit,Reduced Reporter,Tribe,,,,,,,,1,,,,,,1,,,,0,
7R01,7R01-70064,Iowa Northland Regional Council of Governments,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70066,Heart of Iowa Regional Transit Agency,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70092,Marshalltown Municipal Transit,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70101,City of Muscatine,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70108,"Doger Area Rapids Transit, City of Fort Dodge",Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70111,Burlington Urban Service,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70118,Ottumwa Transit ,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,1,,,,,,0,,,,0,
7R01,7R01-70129,Siouxland Regional Transit System,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70136,"Delaware, Dubuque & Jackson County Regional Transi",Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,1,,,,,,1,,,,0,
7R01,7R01-70138,East Central Iowa Council of Governments,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70173,Clinton Municipal Transit Administration,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70185,North Iowa Area Council of Governments,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70195,Northeast Iowa Community Action Corporation,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70217,Southeast Iowa Regional Planning Commission,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70219,Region Six Planning Commission/PeopleRides,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70221,Southern Iowa Trolley,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70224,Region XII Council of Governments/WITS,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70240,Regional Transit Authority/RIDES,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70242,10-15 Regional Transit Agency,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70256,MIDAS Council of Governments,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70258,Southwest Iowa Planning Council /SW Iowa Transit,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R01,7R01-70260,City of Mason City,Rural Reporter,Rural,Iowa Department of Transportation,IA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70054,Sedgwick County Transportation - Dept. on Aging,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70060,"Developmental Services of Northwest Kansas, Inc.",Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70062,Thomas County,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70068,Concordia Senior Citizen Center,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70070,"Finney County Committee on Aging, Inc.",Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70072,Morris County Transportation (formerly Morris Co Senior Citizens,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70078,Southeast Kansas Community Action Program,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70080,City of Abilene,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70084,Norton County Senior Citizens,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70086,Rush County Public Transportation,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70087,Lincoln County Public Transportation,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70088,Rooks County Transportation Service,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70089,City of Bonner Springs,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70094,City of Wakeeney Transportation Bus,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70096,Linn County,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70102,Decatur County Transportation Bus,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70103,Jefferson County Service Organization,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70105,City of Smith Center,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70109,Osage County Council on Aging,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70115,Hoisington Commission on Aging/City of Hoisington,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70120,Herington Hilltop Community Center,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70122,Pottawatomie County,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70123,City of Great Bend/Commission on Aging,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70132,Doniphan County,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70135,Tri-Valley Developmental Services,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70137,Sunflower Diversified Services,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70139,City of Dodge City,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70141,Pratt County RSVP,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,1,,,,,,0,,,,0,
7R02,7R02-70142,Doniphan County Services and Workskills,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70144,Chase County,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70145,"OCCK, Inc.",Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,2,,,,,,0,,,,0,
7R02,7R02-70146,Ottawa County Transportation,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70158,Elk County,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70163,"Paola Senior Citizen Center, Inc.",Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70167,Ellsworth County Council on Aging,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70171,City of Wilson,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70178,City of Paola/Lakemary Center,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70179,McPherson County Council on Aging,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
7R02,7R02-70180,Reno County Public Transportation,Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,1,,,,,,0,,,,0,
7R02,7R02-70184,"Louisburg Area Senior Citizens, Inc.",Rural Reporter,Rural,Kansas Department of Transportation,KS,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
