NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Contractee NTD ID,Contractee Operator Name,Contractee Agency Name,Contractee Company Name,Reporter Contractual Position,Type of Contract,Primary Feature,Buyer Supplies Vehicles to Seller,Buyer Provides Maintenance Facility to Seller,Other Public Assets Provided,Other Public Assets Provided Desc,Service Captured,Other Party,Fares Retained by,VOMS Under Contract,Months Seller Operated in FY,PT Fare Revenues/Passenger Fees,Passenger Out of Pocket Expenses,Direct Payment/Agency Subsidy,Contract Capital Leasing Expenses,Other Operating Expenses Incurred by the Buyer,Total Modal Expenses,Other Reconciling Item Expenses Incurred by the Buyer
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,PT,,,,Rich Township,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,5,12,26088,,333199,4491,71463,435241,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,PT,,,,City of Palos Hills,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,2,12,5899,,60039,824,13115,79877,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,PT,,,,Palatine Township,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,2,12,20303,,169421,2371,38390,230485,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,PT,,,,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,76,12,707785,,6725241,92912,2441875,9967813,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,PT,,,,Worth Township,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,3,12,7381,,256625,3300,52511,319817,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DT,PT,,,,1st Choice,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,7,12,65939,,197883,13850,18929,296601,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DT,PT,,,,Alliance,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,6,12,109131,,391357,26275,35911,562674,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DT,PT,,,,Freedom First,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,13,12,97780,,404981,26394,36074,565229,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DT,PT,,,,Bollingbrook Taxi,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,3,12,1719,,6975,456,623,9773,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DT,PT,,,,Ride X,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,2,12,10967,,85877,5084,6948,108876,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DT,PT,,,,303 CAB,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,37,12,169508,,1511571,88256,120623,1889958,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,PT,,,,Village of Niles,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Seller,8,12,297140,,1179813,18461,499379,1994793,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,PT,,,,City of Highland Park,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Seller,8,12,540804,,989259,19125,527620,2076808,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,PT,,,,MV Transportation Fixed Route,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,16,12,346070,,2279776,32823,888427,3547096,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,PT,,,,First Student Fixed Route,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,40,12,620142,,3309658,49122,1300611,5279533,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,PT,,,,Village of Schaumburg Fixed Route,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,4,12,0,,443636,5545,142981,592162,0
50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,PT,,,,First Transit -McHenry Fixed Route,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,8,12,22018,,502191,6552,128873,659634,0
50119,City of Detroit ,Full Reporter,Urban,DR,PT,,,,TRANSDEV NORTH AMERICA,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,73,12,929147,,6509430,3321138,1477602,12237317,0
50133,City of Chippewa Falls,Reduced Reporter,Urban,DR,PT,,,,"Running, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,8,12,170640,,266845,0,37831,475316,0
50146,Madison County Transit District,Full Reporter,Urban,DR,PT,,,,Agency for Community Transit,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,16,12,194302,,2402958,0,504976,3102236,0
50146,Madison County Transit District,Full Reporter,Urban,MB,PT,,,,Agency for Community Transit,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,72,12,2342949,,16646218,0,3307077,22296244,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,,,,Community Action Agency of St. Clair County,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,1,12,72488,,51029,465,1449,125431,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,,,,City of St. Clair,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,1,12,19209,,10303,2105,1449,33066,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,,,,St. Clair County Council on Aging,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Seller,26,12,585401,,492590,44153,40575,1162719,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,,,,Community Enterprises of St. Clair County,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,21,12,417547,,284522,2460,28982,733511,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,,,,Life Skills Centers Inc.,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,15,12,86156,,59478,1405,21737,168776,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,,,,Innovative Housing Development Corporation,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,14,12,184670,,85773,78876,23186,372505,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,,,,"Blue Water Developmental Housing, Inc.",The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,11,12,94789,,35798,39082,17389,187058,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,,,,I.M.P.A.C.T.,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,14,12,121053,,76070,10767,21737,229627,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,,,,St. Clair County Community Mental Health ,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,45,12,225620,,90843,43159,66659,426281,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,,,,Touchstone Services Inc.,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,3,12,64310,,48394,18344,5796,136844,0
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,,,,YMCA of the Blue Water Area,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,1,12,8566,,3651,1500,1449,15166,0
50149,Michiana Area Council of Governments,Full Reporter,Urban,DR,PT,,,,Royal Excursion,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,9,12,73152,,829250,11520,183488,1097410,0
50149,Michiana Area Council of Governments,Full Reporter,Urban,MB,PT,,,,Royal Excursion,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,9,12,260871,,1744044,24480,251310,2280705,0
50152,City of Onalaska,Reduced Reporter,Urban,DR,PT,,,,"Running, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,9,12,219108,,635780,0,2500,857388,0
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,,,,Transit Team,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,205,12,373901,,34660199,301801,6184691,41520592,0
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,,,,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,11,12,29418,,997655,73824,149396,1250293,0
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,,,,Scott County,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,16,12,192959,,1786553,21600,206225,2207337,0
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,,,,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,323,12,607812,,31302672,603307,5585582,38099373,0
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,,,,Anoka County,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,7,12,27941,,1053439,75510,139664,1296554,0
50154,Metropolitan Council,Full Reporter,Urban,DR,PT,,,,Midwest Paratransit ,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,23,12,85126,,2115377,97290,316771,2614564,0
50154,Metropolitan Council,Full Reporter,Urban,MB,PT,,,,Metropolitan Transportation Network Inc,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,9,12,59253,,2371967,131286,268151,2830657,0
50154,Metropolitan Council,Full Reporter,Urban,MB,PT,,,,Schmitty & Sons,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,16,12,252332,,3560252,205880,402487,4420951,0
50154,Metropolitan Council,Full Reporter,Urban,MB,PT,50519,,Minnesota Valley Transit Authority,,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,Is a Public Entity,Seller,3,12,212874,,2291600,135242,259066,2898782,0
50154,Metropolitan Council,Full Reporter,Urban,MB,PT,,,,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,42,12,428810,,7069043,404884,799157,8701894,0
50154,Metropolitan Council,Full Reporter,Urban,MB,PT,,,,Anoka County,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,5,12,70984,,1175100,67289,118474,1431847,0
50154,Metropolitan Council,Full Reporter,Urban,VP,PT,,,,Enterprise Holdings,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,58,12,399967,131040,432715,319357,248022,1531101,0
50157,Butler County Regional Transit Authority,Full Reporter,Urban,MB,PT,50012,,Southwest Ohio Regional Transit Authority,,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In Another Report,Is a Public Entity,Seller,9,12,368543,,525784,0,3880,898207,0
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,CB,PT,,,,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,2,12,39710,,400260,42000,311129,793099,0
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,DR,PT,,,,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,2,12,10084,,244324,0,294877,549285,0
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,MB,PT,,,,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,13,12,280461,,2379131,0,3714296,6373888,0
50160,County of Washington,Full Reporter,Urban,CB,PT,,,,"Riteway Bus, Inc",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,8,12,246729,,1377278,206592,25864,1856463,0
50160,County of Washington,Full Reporter,Urban,DR,PT,,,,"Specialized Transport Services, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,27,12,480277,,1764551,6831,351457,2603116,0
50161,Ozaukee County ,Full Reporter,Urban,CB,PT,50008,,Milwaukee County,,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,Is a Public Entity,Seller,7,12,195645,,1338679,148820,70770,1753914,0
50161,Ozaukee County ,Full Reporter,Urban,DR,PT,,,,"Specialized Transport Services, INC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,26,12,622593,,1377712,27,569900,2570232,0
50165,Greene County Transit Board,Full Reporter,Urban,DR,PT,,,,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,38,12,855554,,2818981,60600,653440,4388575,43436
50169,"Miami County, Ohio ",Full Reporter,Urban,DR,PT,,,,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,18,12,312612,,926647,0,307365,1546624,0
50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,DR,PT,,,,Fond du Lac County,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,12,12,338542,,596151,10000,500,945193,0
50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,DT,PT,,,,Budget Cab,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,7,12,30337,,77503,15100,500,123440,0
50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,MB,PT,,,,Johnson School Bus,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,1,9,3988,,58250,2500,500,65238,0
50174,City of Danville,Reduced Reporter,Urban,DR,PT,50223,,CRIS Rural Mass Transit District,,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,Is a Public Entity,Buyer,2,12,15124,,115888,3554,934,135500,0
50176,City of DeKalb,Full Reporter,Urban,MB,PT,,,,Transdev Services Inc ,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,17,6,940698,,1967883,255676,229149,3393406,0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,PT,,,,Aurora Twp.,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,1,12,4959,,45160,3257,4845,58221,0
