NTD ID,Reporter Name,Reporter Type,Reporting Module,Form Section,Performance Measure,2019 Target (%),2020 Target (%)
4R08,Tennessee Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,25.0,25.0
4R08,Tennessee Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Other,25.0,25.0
4R08,Tennessee Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,25.0,25.0
4R08,Tennessee Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,25.0,25.0
4R08,Tennessee Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,25.0,25.0
4R08,Tennessee Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,25.0,25.0
4R08,Tennessee Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,25.0,25.0
4R09,Puerto Rico Highway and Transportation Authority,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Automobile,0.0,8.0
4R09,Puerto Rico Highway and Transportation Authority,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,10.0,17.0
4R09,Puerto Rico Highway and Transportation Authority,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,6.0,15.0
4R09,Puerto Rico Highway and Transportation Authority,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Ferryboat,0.0,0.0
4R09,Puerto Rico Highway and Transportation Authority,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,0.0,0.0
4R09,Puerto Rico Highway and Transportation Authority,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,27.0,30.0
4R09,Puerto Rico Highway and Transportation Authority,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,53.0,49.0
4R09,Puerto Rico Highway and Transportation Authority,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,45.0,38.0
4R09,Puerto Rico Highway and Transportation Authority,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
4R09,Puerto Rico Highway and Transportation Authority,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,12.0
50001,City of Appleton,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,30.0,45.0
50001,City of Appleton,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,30.0,0.0
50001,City of Appleton,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,30.0,0.0
50001,City of Appleton,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,30.0,20.0
50001,City of Appleton,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
50001,City of Appleton,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50002,City of Green Bay,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,20.0,10.0
50002,City of Green Bay,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,25.0,0.0
50002,City of Green Bay,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,50.0,50.0
50002,City of Green Bay,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
50003,City of Kenosha,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,30.0,30.0
50003,City of Kenosha,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Vintage Trolley,30.0,30.0
50003,City of Kenosha,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,30.0,100.0
50003,City of Kenosha,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,30.0,70.0
50003,City of Kenosha,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,15.0,0.0
50003,City of Kenosha,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50003,City of Kenosha,Full Reporter,Urban,4) Infrastructure - Percent of track segments with performance restrictions,Street Car Rail,0.0,0.0
50005,City of Madison,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,13.0,13.0
50005,City of Madison,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,50.0,50.0
50005,City of Madison,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,50.0,50.0
50005,City of Madison,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,85.0,100.0
50007,Bay Mills Indian Community,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,100.0,100.0
50007,Bay Mills Indian Community,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,100.0,100.0
50008,Milwaukee County,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,2.5,0.0
50008,Milwaukee County,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,42.2,47.0
50008,Milwaukee County,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,43.0,57.0
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,15.0,0.0
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,25.0,
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,25.0,0.0
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
50009,"City of Oshkosh, Wisconsin",Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50010,METRO Regional Transit Authority ,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Articulated Bus,0.0,0.0
50010,METRO Regional Transit Authority ,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Over-the-road Bus,0.0,0.0
50010,METRO Regional Transit Authority ,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,6.0,6.0
50010,METRO Regional Transit Authority ,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,33.0,33.0
50010,METRO Regional Transit Authority ,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,,0.0
50010,METRO Regional Transit Authority ,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
50010,METRO Regional Transit Authority ,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,40.0,14.0
50010,METRO Regional Transit Authority ,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,8.0,25.0
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,13.0,13.0
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,15.0,15.0
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,0.0,0.0
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,0.0
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0.0,0.0
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Articulated Bus,0.0,0.0
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,15.0,10.0
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,15.0,15.0
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Streetcar Rail,0.0,0.0
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,58.0,0.0
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,76.0,70.0
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,57.0,60.0
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,25.0,25.0
