State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,TAM Sponsor NTD ID,TAM Sponsor Name,Reporting Module,Mode,TOS,Facility Ownership,Less Than 200 Vehicles,Between 200 and 300 Vehicles,Greater than 300 Vehicles,Heavy Maintenance Facilities,Total Maintenance Facilities
,50041,City of Anderson ,Reduced Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50041,City of Anderson ,Reduced Reporter,,,Urban,MB,DO,Owned,0.62,,,,0.62
,50042,City of East Chicago,Reduced Reporter,A0015,Northwestern Indiana Regional Planning Commission,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50042,City of East Chicago,Reduced Reporter,A0015,Northwestern Indiana Regional Planning Commission,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50042,City of East Chicago,Reduced Reporter,A0015,Northwestern Indiana Regional Planning Commission,Urban,DR,DO,Owned,0.5,,,,0.5
,50042,City of East Chicago,Reduced Reporter,A0015,Northwestern Indiana Regional Planning Commission,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50042,City of East Chicago,Reduced Reporter,A0015,Northwestern Indiana Regional Planning Commission,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50042,City of East Chicago,Reduced Reporter,A0015,Northwestern Indiana Regional Planning Commission,Urban,MB,DO,Owned,0.5,,,,0.5
,50043,Metropolitan Evansville Transit System,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,0,0,0,0,0
,50043,Metropolitan Evansville Transit System,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,0,0,0,0,0
,50043,Metropolitan Evansville Transit System,Full Reporter,,,Urban,DR,DO,Owned,0.3,0,0,0,0.3
,50043,Metropolitan Evansville Transit System,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,0,0,0,0,0
,50043,Metropolitan Evansville Transit System,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,0,0,0,0,0
,50043,Metropolitan Evansville Transit System,Full Reporter,,,Urban,MB,DO,Owned,0.7,0,0,0,0.7
,50044,Fort Wayne Public Transportation Corporation,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50044,Fort Wayne Public Transportation Corporation,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50044,Fort Wayne Public Transportation Corporation,Full Reporter,,,Urban,DR,DO,Owned,0.2,,,,0.2
,50044,Fort Wayne Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50044,Fort Wayne Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50044,Fort Wayne Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,Owned,0.8,,,,0.8
,50045,Gary Public Transportation Corporation,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50045,Gary Public Transportation Corporation,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50045,Gary Public Transportation Corporation,Full Reporter,,,Urban,DR,DO,Owned,0.5,,,,0.5
,50045,Gary Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50045,Gary Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50045,Gary Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,Owned,0.5,,,,0.5
,50047,Bloomington-Normal Public Transit System,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50047,Bloomington-Normal Public Transit System,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50047,Bloomington-Normal Public Transit System,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Owned,0.3,,,,0.3
,50047,Bloomington-Normal Public Transit System,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50047,Bloomington-Normal Public Transit System,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50047,Bloomington-Normal Public Transit System,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Owned,0.7,,,,0.7
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,,,,,0
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,,,,,0
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,1,,,,1
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,,,Urban,MB,DO,Owned,,0.86,,,0.86
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,,,Urban,RB,DO,Leased from a Private Entity,,,,,0
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,,,Urban,RB,DO,Leased from Another Public Agency,,,,,0
,50050,Indianapolis and Marion County Public Transportation,Full Reporter,,,Urban,RB,DO,Owned,,0.14,,,0.14
,50051,Greater Lafayette Public Transportation Corporation,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50051,Greater Lafayette Public Transportation Corporation,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50051,Greater Lafayette Public Transportation Corporation,Full Reporter,,,Urban,DR,DO,Owned,0.1,,,,0.1
,50051,Greater Lafayette Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50051,Greater Lafayette Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50051,Greater Lafayette Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,Owned,0.9,,,,0.9
,50052,South Bend Public Transportation Corporation,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50052,South Bend Public Transportation Corporation,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50052,South Bend Public Transportation Corporation,Full Reporter,,,Urban,DR,DO,Owned,0.1,,,,0.1
,50052,South Bend Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50052,South Bend Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50052,South Bend Public Transportation Corporation,Full Reporter,,,Urban,MB,DO,Owned,0.9,,,,0.9
,50053,City of Terre Haute ,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50053,City of Terre Haute ,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50053,City of Terre Haute ,Full Reporter,,,Urban,DR,DO,Owned,0.3,,,,0.3
,50053,City of Terre Haute ,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50053,City of Terre Haute ,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50053,City of Terre Haute ,Full Reporter,,,Urban,MB,DO,Owned,0.7,,,,0.7
,50054,Muncie Indiana Transit System,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50054,Muncie Indiana Transit System,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50054,Muncie Indiana Transit System,Full Reporter,,,Urban,DR,DO,Owned,0.5,,,,0.5
,50054,Muncie Indiana Transit System,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50054,Muncie Indiana Transit System,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50054,Muncie Indiana Transit System,Full Reporter,,,Urban,MB,DO,Owned,1.5,,,,1.5
,50056,Greater Peoria Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,PT,Facilities Owned by Service Provider,,,,,0
,50056,Greater Peoria Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,PT,Facilities Owned by Public Agency,,,,,0
,50056,Greater Peoria Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50056,Greater Peoria Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,PT,Facilities Leased by Service Provider,1,,,,1
,50056,Greater Peoria Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50056,Greater Peoria Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50056,Greater Peoria Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Owned,1,,,,1
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Leased from a Private Entity,0,0,0,0,0
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Leased from Another Public Agency,0,0,0,0,0
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Owned,0,0,0,0,0
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,PT,Facilities Owned by Service Provider,0,0,0,0,0
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,PT,Facilities Owned by Public Agency,0,0,0,0,0
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,PT,Facilities Leased by Public Agency,0,0,0,0,0
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,PT,Facilities Leased by Service Provider,0,0,0,0,0
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,FB,PT,Facilities Owned by Service Provider,0,0,0,0,0
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,FB,PT,Facilities Owned by Public Agency,0,0,0,0,0
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,FB,PT,Facilities Leased by Public Agency,0,0,0,0,0
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,FB,PT,Facilities Leased by Service Provider,0,0,0,0,0
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Leased from a Private Entity,0,0,0,0,0
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Leased from Another Public Agency,0,0,0,0,0
,50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Owned,1,0,0,0,1
,50058,Rockford Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50058,Rockford Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50058,Rockford Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Owned,1.3,,,,1.3
,50058,Rockford Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50058,Rockford Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50058,Rockford Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Owned,0.7,,,,0.7
,50059,Springfield Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50059,Springfield Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50059,Springfield Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Owned,0.3,,,,0.3
,50059,Springfield Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50059,Springfield Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50059,Springfield Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Owned,0.7,,,,0.7
,50060,Champaign-Urbana Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50060,Champaign-Urbana Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50060,Champaign-Urbana Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Owned,0.1,,,,0.1
,50060,Champaign-Urbana Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,PT,Facilities Owned by Service Provider,1,,,,1
,50060,Champaign-Urbana Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,PT,Facilities Owned by Public Agency,,,,,0
,50060,Champaign-Urbana Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50060,Champaign-Urbana Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,50060,Champaign-Urbana Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50060,Champaign-Urbana Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50060,Champaign-Urbana Mass Transit District,Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Owned,0.9,,,,0.9
,50061,"City of Decatur, Il",Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50061,"City of Decatur, Il",Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50061,"City of Decatur, Il",Full Reporter,5R01,Illinois Department of Transportation,Urban,DR,DO,Owned,0.1,,,,0.1
,50061,"City of Decatur, Il",Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50061,"City of Decatur, Il",Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50061,"City of Decatur, Il",Full Reporter,5R01,Illinois Department of Transportation,Urban,MB,DO,Owned,0.9,,,,0.9
,50066,Chicago Transit Authority,Full Reporter,,,Urban,HR,DO,Leased from a Private Entity,,,,,0
,50066,Chicago Transit Authority,Full Reporter,,,Urban,HR,DO,Leased from Another Public Agency,,,,,0
,50066,Chicago Transit Authority,Full Reporter,,,Urban,HR,DO,Owned,10,,0.5,1,11.5
,50066,Chicago Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50066,Chicago Transit Authority,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50066,Chicago Transit Authority,Full Reporter,,,Urban,MB,DO,Owned,,6,1.5,1,8.5
,50088,City of Sheboygan,Reduced Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50088,City of Sheboygan,Reduced Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50088,City of Sheboygan,Reduced Reporter,,,Urban,DR,DO,Owned,0.3,,,,0.3
,50088,City of Sheboygan,Reduced Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50088,City of Sheboygan,Reduced Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50088,City of Sheboygan,Reduced Reporter,,,Urban,MB,DO,Owned,0.7,,,,0.7
,50090,Richland County Transit,Reduced Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,,,,,0
,50090,Richland County Transit,Reduced Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,0.4,,,,0.4
,50090,Richland County Transit,Reduced Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50090,Richland County Transit,Reduced Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,50090,Richland County Transit,Reduced Reporter,,,Urban,MB,PT,Facilities Owned by Service Provider,,,,,0
,50090,Richland County Transit,Reduced Reporter,,,Urban,MB,PT,Facilities Owned by Public Agency,0.6,,,,0.6
,50090,Richland County Transit,Reduced Reporter,,,Urban,MB,PT,Facilities Leased by Public Agency,,,,,0
,50090,Richland County Transit,Reduced Reporter,,,Urban,MB,PT,Facilities Leased by Service Provider,,,,,0
,50091,"City of Wausau, Wisconsin",Reduced Reporter,5R06,Wisconsin Department of Transportation,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50091,"City of Wausau, Wisconsin",Reduced Reporter,5R06,Wisconsin Department of Transportation,Urban,DR,DO,Leased from Another Public Agency,,,,,0
,50091,"City of Wausau, Wisconsin",Reduced Reporter,5R06,Wisconsin Department of Transportation,Urban,DR,DO,Owned,0.1,,,,0.1
,50091,"City of Wausau, Wisconsin",Reduced Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,DO,Leased from a Private Entity,,,,,0
,50091,"City of Wausau, Wisconsin",Reduced Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,DO,Leased from Another Public Agency,,,,,0
,50091,"City of Wausau, Wisconsin",Reduced Reporter,5R06,Wisconsin Department of Transportation,Urban,MB,DO,Owned,0.9,,,,0.9
,50092,"City of Rochester, Minnesota",Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,,,,,0
,50092,"City of Rochester, Minnesota",Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,0.1,,,,0.1
,50092,"City of Rochester, Minnesota",Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0
,50092,"City of Rochester, Minnesota",Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0
,50092,"City of Rochester, Minnesota",Full Reporter,,,Urban,MB,PT,Facilities Owned by Service Provider,,,,,0
,50092,"City of Rochester, Minnesota",Full Reporter,,,Urban,MB,PT,Facilities Owned by Public Agency,0.9,,,,0.9
,50092,"City of Rochester, Minnesota",Full Reporter,,,Urban,MB,PT,Facilities Leased by Public Agency,,,,,0
,50092,"City of Rochester, Minnesota",Full Reporter,,,Urban,MB,PT,Facilities Leased by Service Provider,,,,,0
,50093,Lima Allen County Regional Transit Authority,Reduced Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0
,50093,Lima Allen County Regional Transit Authority,Reduced Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0
