NTD ID,Agency Name,Reporter Type,Reporting Module,Expense Type,Interest Expenses,Leases and Rentals,Purchase Lease Agreement,Related Parties Lease Agreement,Voluntary Non-Exchange Transactions,Extraordinary and Special Items,Depreciation,Amortization of Intangibles,Other Reconciling Items,Total Reconciling Items,ADA Related Reconciling Items
90090,Yolo County Transportation District,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,425,605.00 ",$0.00 ,"$24,000.00 ","$2,449,605.00 ",$0.00 
90091,City of Visalia  ,Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$613,307.00 ","$613,307.00 ",$0.00 
90092,"City of Fairfield, California",Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,144,833.00 ",$0.00 ,$0.00 ,"$1,144,833.00 ","$69,523.00 "
90093,Redding Area Bus Authority,Full Reporter,Urban,Funds Applied,"$1,126.00 ","$16,111.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$17,237.00 ",$0.00 
90093,Redding Area Bus Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,496,477.00 ",$0.00 ,$0.00 ,"$1,496,477.00 ",$0.00 
90094,Metropolitan Transportation Commission,Full Reporter,Urban,Funds Applied,$0.00 ,"$2,569,837.00 ",$0.00 ,$0.00 ,$0.00 ,$350.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,570,187.00 ",$0.00 
90095,San Diego Association of Governments,Full Reporter,Urban,Funds Applied,$0.00 ,"$2,813,612.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,813,612.00 ",$0.00 
90121,Antelope Valley Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$1,409,000.00 ",$0.00 ,$0.00 ,$0.00 ,"$100,349.00 ",$0.00 ,$0.00 ,$0.00 ,"$1,509,349.00 ",$0.00 
90121,Antelope Valley Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$10,594,600.00 ",$0.00 ,$0.00 ,"$10,594,600.00 ",$0.00 
90131,City of Scottsdale ,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,117,621.00 ",$0.00 ,"$257,034.00 ","$1,374,655.00 ",$0.00 
90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,Funds Applied,"$2,200,519.00 ","$82,785.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$7,300,042.00 ","$9,583,346.00 ",$0.00 
90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$65,655,834.00 ",$0.00 ,$0.00 ,"$65,655,834.00 ",$0.00 
90136,Regional Public Transportation Authority,Full Reporter,Urban,Funds Applied,"$3,384,413.00 ","$1,648,889.00 ","$536,262.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$30,324,801.00 ","$35,894,365.00 ",$0.00 
90136,Regional Public Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$13,591,844.00 ","$3,071.00 ","$7,721,237.00 ","$21,316,152.00 ",$0.00 
90140,City of Peoria ,Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$897,799.00 ","$897,799.00 ",$0.00 
90142,"University of California, Davis",Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$36,866.00 ",$0.00 ,$0.00 ,$0.00 ,"$36,866.00 ",$0.00 
90142,"University of California, Davis",Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,476,259.00 ",$0.00 ,$0.00 ,"$2,476,259.00 ",$0.00 
90144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$86,218.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$86,218.00 ",$0.00 
90144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$16,485.00 ","$16,485.00 ",$0.00 
90146,Foothill Transit,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$31,926,283.00 ","$174,846.00 ","$3,096,708.00 ","$35,197,837.00 ",$0.00 
90147,City of Los Angeles,Full Reporter,Urban,Funds Applied,$0.00 ,"$1,600,895.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,600,895.00 ",$0.00 
90147,City of Los Angeles,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$19,172,847.00 ",$0.00 ,$0.00 ,"$19,172,847.00 ",$0.00 
90148,Victor Valley Transit Authority,Full Reporter,Urban,Funds Applied,"$1,211,583.00 ","$1,341,932.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,553,515.00 ",$0.00 
90148,Victor Valley Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$6,368,786.00 ",$0.00 ,$0.00 ,"$6,368,786.00 ",$0.00 
90151,Southern California Regional Rail Authority,Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,"$5,055,439.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$5,055,439.00 ",$0.00 
90151,Southern California Regional Rail Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$42,735,054.00 ",$0.00 ,"($7,005,207.00)","$35,729,847.00 ",$0.00 
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,Funds Applied,"$2,355,630.00 ","$7,221,745.00 ",$0.00 ,$0.00 ,$0.00 ,"$44,710,327.00 ",$0.00 ,$0.00 ,"$14,520,258.00 ","$68,807,960.00 ",$0.00 
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$602,501,557.00 ","$5,693,498.00 ",$0.00 ,"$608,195,055.00 ",$0.00 
90156,City of San Luis Obispo,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$348,497.00 ",$0.00 ,$0.00 ,"$348,497.00 ",$0.00 
90157,Access Services  ,Full Reporter,Urban,Funds Applied,$0.00 ,"$2,940,035.00 ",$0.00 ,$0.00 ,$0.00 ,"$2,858,182.00 ",$0.00 ,$0.00 ,"($1,361,655.00)","$4,436,562.00 ",$0.00 
90157,Access Services  ,Full Reporter,Urban,Funds Not Applied,$0.00 ,"($4,854.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$5,440,699.00 ",$0.00 ,$0.00 ,"$5,435,845.00 ",$0.00 
90159,Western Contra Costa Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"($263,109.00)","($263,109.00)",$0.00 
90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$315,927.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$315,927.00 ",$0.00 
90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,958,615.00 ",$0.00 ,$0.00 ,"$3,958,615.00 ",$0.00 
90164,Ventura County Transportation Commission,Full Reporter,Urban,Funds Applied,$0.00 ,"$303,865.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$10,564.00 ","$314,429.00 ",$0.00 
90164,Ventura County Transportation Commission,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,814,281.00 ",$0.00 ,$0.00 ,"$1,814,281.00 ",$0.00 
90171,City of Santa Clarita,Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,$0.00 ,$132.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"($186,135.00)","($186,003.00)",$0.00 
90171,City of Santa Clarita,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$6,230,648.00 ",$0.00 ,$0.00 ,"$6,230,648.00 ",$0.00 
90173,Transit Joint Powers Authority for Merced County,Full Reporter,Urban,Funds Applied,$0.00 ,"$50,491.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$50,491.00 ",$0.00 
90173,Transit Joint Powers Authority for Merced County,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,531,735.00 ",$0.00 ,$0.00 ,"$1,531,735.00 ",$0.00 
90182,Altamont Corridor Express,Full Reporter,Urban,Funds Applied,"$1,194,231.00 ",$0.00 ,$0.00 ,$0.00 ,"$16,832,821.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$18,027,052.00 ",$0.00 
90182,Altamont Corridor Express,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$7,548,628.00 ",$0.00 ,$0.00 ,"$7,548,628.00 ",$0.00 
90196,County of Placer,Full Reporter,Urban,Funds Applied,$0.00 ,"$598,597.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$195,979.00 ","$794,576.00 ",$0.00 
90196,County of Placer,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,445,031.00 ",$0.00 ,$0.00 ,"$1,445,031.00 ",$0.00 
90200,Kings County Area Public Transit Agency,Full Reporter,Urban,Funds Applied,$153.00 ,"$196,774.00 ",$0.00 ,$0.00 ,$0.00 ,"$2,487.00 ",$0.00 ,$0.00 ,$0.00 ,"$199,414.00 ",$0.00 
90200,Kings County Area Public Transit Agency,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,692,810.00 ",$0.00 ,$0.00 ,"$1,692,810.00 ",$0.00 
90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,Funds Applied,"$94,523.00 ","$1,250,748.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$216,313.00 ","$1,561,584.00 ",$0.00 
90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$12,204,468.00 ",$0.00 ,$0.00 ,"$12,204,468.00 ",$0.00 
90208,Butte County Association of Governments,Full Reporter,Urban,Funds Applied,$0.00 ,"$26,821.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$26,821.00 ",$0.00 
90208,Butte County Association of Governments,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,499,295.00 ",$0.00 ,$0.00 ,"$1,499,295.00 ",$0.00 
90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,Funds Not Applied,"$62,095.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$56,264,911.00 ","$470,754.00 ","($1,690,070.00)","$55,107,690.00 ",$0.00 
90211,Anaheim Transportation Network,Full Reporter,Urban,Funds Applied,"$538,560.00 ","$102,394.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$372,573.00 ","$1,013,527.00 ",$0.00 
90211,Anaheim Transportation Network,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,284,089.00 ",$0.00 ,$0.00 ,"$2,284,089.00 ",$0.00 
90213,City of Petaluma,Full Reporter,Urban,Funds Applied,$0.00 ,"$6,631.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$6,631.00 ","$1,199.00 "
90213,City of Petaluma,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$592,540.00 ",$0.00 ,"($473,688.00)","$118,852.00 ",$0.00 
90214,City of Redondo Beach,Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$16,692.00 ","$16,692.00 ",$0.00 
90218,Riverside County Transportation Commission,Full Reporter,Urban,Funds Applied,$0.00 ,"$230,187.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$230,187.00 ",$0.00 
90219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$40,111.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$83,697.00 ","$123,808.00 ",$0.00 
90222,Pima Association of Governments,Full Reporter,Urban,Funds Applied,$0.00 ,"$114,394.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$114,394.00 ",$0.00 
90223,"Paratransit, Inc.",Full Reporter,Urban,Funds Applied,"$44,805.00 ","$42,265.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$87,070.00 ",$0.00 
90223,"Paratransit, Inc.",Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,158,289.00 ",$0.00 ,$0.00 ,"$1,158,289.00 ",$0.00 
90225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$335,035.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$335,035.00 ",$0.00 
90225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$18,174,558.00 ","$66,545.00 ",$0.00 ,"$18,241,103.00 ",$0.00 
90226,Imperial County Transportation Commission,Full Reporter,Urban,Funds Applied,$0.00 ,"$125,413.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$838,539.00 ","$963,952.00 ",$0.00 
90226,Imperial County Transportation Commission,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$838,539.00 ",$0.00 ,$0.00 ,"$838,539.00 ",$0.00 
90230,California Vanpool Authority,Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,"$147,828.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$147,828.00 ",$0.00 
90232,Solano County Transit,Full Reporter,Urban,Funds Applied,$0.00 ,$1.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$1.00 ,$0.00 
90232,Solano County Transit,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,764,545.00 ",$0.00 ,"$67,294.00 ","$4,831,839.00 ",$0.00 
90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,Funds Applied,"$25,692.00 ","$243,768.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$269,460.00 ",$0.00 
90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$678,528.00 ",$0.00 ,$0.00 ,"$678,528.00 ",$0.00 
90234,Marin County Transit District,Full Reporter,Urban,Funds Applied,$0.00 ,"$602,473.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,253,959.00 ","$1,856,432.00 ",$0.00 
90234,Marin County Transit District,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,754,285.00 ",$0.00 ,$0.00 ,"$4,754,285.00 ",$0.00 
90241,County of Maui,Full Reporter,Urban,Funds Applied,$0.00 ,"$923,943.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$923,943.00 ",$0.00 
90241,County of Maui,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$17,036,347.00 ",$0.00 ,$0.00 ,"$17,036,347.00 ",$0.00 
90299,Sonoma-Marin Area Rail Transit District,Full Reporter,Urban,Funds Applied,"$1,653,081.00 ","$19,647.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$15,204.00 ","$1,687,932.00 ",$0.00 
90299,Sonoma-Marin Area Rail Transit District,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$20,352,749.00 ","$524,535.00 ","($2,416,772.00)","$18,460,512.00 ",$0.00 
90302,San Bernardino County Transportation Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$409,284.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$409,284.00 ",$0.00 
90306,Stanislaus Regional Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$227,000.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$227,000.00 ",$0.00 
91092,Tahoe Transportation District,Full Reporter,Urban,Funds Applied,$0.00 ,"$155,149.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$155,149.00 ",$0.00 
91092,Tahoe Transportation District,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$516,726.00 ",$0.00 ,$0.00 ,"$516,726.00 ",$0.00 
99422,San Joaquin Council,Full Reporter,Urban,Funds Applied,$0.00 ,"$2,400,094.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,400,094.00 ",$0.00 
99424,City of Pasadena,Full Reporter,Urban,Funds Applied,$0.00 ,"$171,913.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$171,913.00 ",$0.00 
99425,Pomona Valley Transportation Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$243,094.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$243,094.00 ",$0.00 
