State/Parent NTD ID,NTD ID,Reporter Name,Reporter Type,Reporting Module,Form Section,Performance Measure,2022 Target (%),2023 Target (%)
,60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,5,5
,60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,SV - Sports Utility Vehicle,0,5
,60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,5,5
,60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,100,100
,60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,30.76,26.66
,60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,0
,60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,24,47.72
,60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,27.77,22.72
,60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,0,100
,60010,City of Lubbock,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,100,100
,60010,City of Lubbock,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,85.7,83.3
,60010,City of Lubbock,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,0
,60010,City of Lubbock,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,60010,City of Lubbock,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,71.79,62.67
,60010,City of Lubbock,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0,0
,60010,City of Lubbock,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VN - Van,0,0
,60011,VIA Metropolitan Transit,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,44,62
,60011,VIA Metropolitan Transit,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,36,42
,60011,VIA Metropolitan Transit,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,0
,60011,VIA Metropolitan Transit,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,60011,VIA Metropolitan Transit,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,AB - Articulated Bus,0,0
,60011,VIA Metropolitan Transit,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,4,3
,60011,VIA Metropolitan Transit,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0,0
,60011,VIA Metropolitan Transit,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,SV - Sports Utility Vehicle,,0
,60014,City of Brownsville ,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,100,67
,60014,City of Brownsville ,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,60,80
,60014,City of Brownsville ,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,0
,60014,City of Brownsville ,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,60014,City of Brownsville ,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,20,27
,60014,City of Brownsville ,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,10,25
,60015,City of Galveston ,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0,0
,60015,City of Galveston ,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,25,100
,60015,City of Galveston ,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,33.33
,60015,City of Galveston ,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,60015,City of Galveston ,Full Reporter,Urban,Infrastructure - Percent of track segments with performance restrictions,SR - Street Car Rail,0,100
,60015,City of Galveston ,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,0,0
,60015,City of Galveston ,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,25,0
,60015,City of Galveston ,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,VT - Vintage Trolley,0,0
,60016,City of Beaumont,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0,0
,60016,City of Beaumont,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0,0
,60016,City of Beaumont,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,0
,60016,City of Beaumont,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,60016,City of Beaumont,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,35,22
,60016,City of Beaumont,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0,0
,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,100,100
,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,20,40
,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,0
,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Infrastructure - Percent of track segments with performance restrictions,SR - Street Car Rail,0,0
,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,0,0
,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,50,50
,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,FB - Ferryboat,0,0
,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,LR - Light Rail Vehicle,0,0
,60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,MV - Minivan,0,0
,60019,City of Albuquerque,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,67.86,61.7
,60019,City of Albuquerque,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,40.54,51.28
,60019,City of Albuquerque,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,5.71
,60019,City of Albuquerque,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,60019,City of Albuquerque,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,AB - Articulated Bus,0,0
,60019,City of Albuquerque,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,35.61,65.41
,60019,City of Albuquerque,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,48.19,52.38
,60022,Capital Area Transit System,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0,0
,60022,Capital Area Transit System,Full Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,76.2,36.36
,60022,Capital Area Transit System,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,0
,60022,Capital Area Transit System,Full Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,60022,Capital Area Transit System,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,0,27.93
,60022,Capital Area Transit System,Full Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,69.23,68
,60023,City of Lake Charles,Reduced Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0,0
,60023,City of Lake Charles,Reduced Reporter,Urban,Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,0,0
,60023,City of Lake Charles,Reduced Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Administrative  / Maintenance Facilities,0,0
,60023,City of Lake Charles,Reduced Reporter,Urban,Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0,0
,60023,City of Lake Charles,Reduced Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,BU - Bus,0,55
,60023,City of Lake Charles,Reduced Reporter,Urban,Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,CU - Cutaway,0,0
