UACE Code,UZA Name,Primary UZA,Population,Density,Square Miles,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,Other UZA Reporting Method Description,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description, Total Actual Vehicle Revenue Hours , Total Unlinked Passenger Trips , Total Actual Vehicle Revenue Miles , Total Passenger Miles Traveled , Total Operating Expenses , Non-Fixed Guideway Vehicle Revenue Miles , Non-Fixed Guideway Passenger Miles , Non-Fixed Guideway Operating Expenses , Directional Route Miles , Fixed Guideway Vehicle Revenue Miles , Fixed Guideway Passenger Miles , Fixed Guideway Operating Expenses , SGR FG Directional Route Miles , SGR FG Vehicle Revenue Miles , SGR HIB Directional Route Miles , SGR HIB Vehicle Revenue Miles 
78580,"San Antonio, TX",N,1992689,3248,613.44,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
4384,"Austin, TX",Y,1809888,2921,619.62,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,CB,PT, Actual Data,,,,8754,99059,202557,1748763,"$2,201,227.00 ",202557,1748763,"$2,201,227.00 ",0,0,0,$0.00 ,0,0,0,0
44992,"Killeen, TX",N,257222,2561,100.42,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
91027,"Waco, TX",N,192844,2146,89.88,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
87058,"Temple, TX",N,114632,1963,58.39,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
79201,"San Marcos, TX",N,70801,2897,24.44,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,CB,PT, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
78580,"San Antonio, TX",N,1992689,3248,613.44,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
4384,"Austin, TX",Y,1809888,2921,619.62,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,DR,PT, Actual Data,,,,400487,752118,5096957,4956545,"$51,089,019.00 ",5096957,4956545,"$51,089,019.00 ",0,0,0,$0.00 ,0,0,0,0
44992,"Killeen, TX",N,257222,2561,100.42,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
91027,"Waco, TX",N,192844,2146,89.88,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
87058,"Temple, TX",N,114632,1963,58.39,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
79201,"San Marcos, TX",N,70801,2897,24.44,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,MB,PT, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
78580,"San Antonio, TX",N,1992689,3248,613.44,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
4384,"Austin, TX",Y,1809888,2921,619.62,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,MB,PT, Actual Data,,,,1248859,18810537,13955659,81813021,"$196,598,880.00 ",13955659,81813021,"$196,598,880.00 ",0,0,0,$0.00 ,0,0,0,0
44992,"Killeen, TX",N,257222,2561,100.42,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
91027,"Waco, TX",N,192844,2146,89.88,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
87058,"Temple, TX",N,114632,1963,58.39,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
79201,"San Marcos, TX",N,70801,2897,24.44,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,MB,PT, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
78580,"San Antonio, TX",N,1992689,3248,613.44,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
4384,"Austin, TX",Y,1809888,2921,619.62,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,51824,281009,2791038,12859050,"$1,813,619.00 ",2791038,12859050,"$1,813,619.00 ",0,0,0,$0.00 ,0,0,0,0
44992,"Killeen, TX",N,257222,2561,100.42,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
91027,"Waco, TX",N,192844,2146,89.88,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
87058,"Temple, TX",N,114632,1963,58.39,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
79201,"San Marcos, TX",N,70801,2897,24.44,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
78580,"San Antonio, TX",N,1992689,3248,613.44,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
4384,"Austin, TX",Y,1809888,2921,619.62,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,28976,474354,673363,6415639,"$31,867,229.00 ",0,0,$0.00 ,64.2,673363,6415639,"$31,867,229.00 ",64.2,673363,0,0
44992,"Killeen, TX",N,257222,2561,100.42,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
91027,"Waco, TX",N,192844,2146,89.88,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
87058,"Temple, TX",N,114632,1963,58.39,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
79201,"San Marcos, TX",N,70801,2897,24.44,,60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
47935,"Las Cruces, NM",Y,139338,2161,64.47,,60049,City of Las Cruces NM,Reduced Reporter,Urban,DR,DO, Actual Data,,,,20758,34594,157885,0,"$2,025,765.00 ",157885,0,"$2,025,765.00 ",0,0,0,$0.00 ,0,0,0,0
47935,"Las Cruces, NM",Y,139338,2161,64.47,,60049,City of Las Cruces NM,Reduced Reporter,Urban,MB,DO, Actual Data,,,,38940,340219,502333,0,"$4,162,090.00 ",502333,0,"$4,162,090.00 ",0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
20287,"Corpus Christi, TX",Y,339066,2623,129.27,,60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,DR,PT, Actual Data,,,,66974,161260,1089101,1320719,"$6,421,310.00 ",1089101,1320719,"$6,421,310.00 ",0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
20287,"Corpus Christi, TX",Y,339066,2623,129.27,,60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,165349,2336999,2235666,10282796,"$29,024,705.00 ",2235666,10282796,"$29,024,705.00 ",0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,MB,PT, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
20287,"Corpus Christi, TX",Y,339066,2623,129.27,,60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,MB,PT, Actual Data,,,,37004,226877,628863,932464,"$4,440,075.00 ",628863,932464,"$4,440,075.00 ",0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
20287,"Corpus Christi, TX",Y,339066,2623,129.27,,60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,VP,PT, Actual Data,,,,17325,89104,1006399,4818899,"$433,951.00 ",1006399,4818899,"$433,951.00 ",0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
22042,"Dallas--Fort Worth--Arlington, TX",Y,5732354,3281,1746.9,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,,71090,1066362,1349872,18184252,"$42,085,462.00 ",0,0,$0.00 ,72.3,1349872,18184252,"$42,085,462.00 ",72.3,1349872,0,0
23500,"Denton--Lewisville, TX",N,429461,2854,150.48,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
81631,"Sherman--Denison, TX",N,66691,1733,38.49,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
22042,"Dallas--Fort Worth--Arlington, TX",Y,5732354,3281,1746.9,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,478329,808997,8420618,8364390,"$43,742,644.00 ",8420618,8364390,"$43,742,644.00 ",0,0,0,$0.00 ,0,0,0,0
23500,"Denton--Lewisville, TX",N,429461,2854,150.48,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
81631,"Sherman--Denison, TX",N,66691,1733,38.49,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,PT, Other,UZA uses an allocation method of 65/35 that was derived from actuals over a period of months and was approved by TXDOT.,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,TX, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
22042,"Dallas--Fort Worth--Arlington, TX",Y,5732354,3281,1746.9,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,TX, Actual Data,,,,6471,13070,166609,235637,"$705,554.00 ",166609,235637,"$705,554.00 ",0,0,0,$0.00 ,0,0,0,0
23500,"Denton--Lewisville, TX",N,429461,2854,150.48,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,TX, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
81631,"Sherman--Denison, TX",N,66691,1733,38.49,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,TX, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
22042,"Dallas--Fort Worth--Arlington, TX",Y,5732354,3281,1746.9,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,505134,17675954,9593071,138105977,"$198,885,495.00 ",0,0,$0.00 ,182.4,9593071,138105977,"$198,885,495.00 ",182.4,9593071,0,0
23500,"Denton--Lewisville, TX",N,429461,2854,150.48,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
81631,"Sherman--Denison, TX",N,66691,1733,38.49,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
22042,"Dallas--Fort Worth--Arlington, TX",Y,5732354,3281,1746.9,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,1670085,21536489,20519289,90635002,"$287,350,057.00 ",20519289,90635002,"$287,350,057.00 ",0,0,0,$0.00 ,0,0,31,261621
23500,"Denton--Lewisville, TX",N,429461,2854,150.48,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
81631,"Sherman--Denison, TX",N,66691,1733,38.49,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
22042,"Dallas--Fort Worth--Arlington, TX",Y,5732354,3281,1746.9,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,,13078,158121,91133,261295,"$3,365,797.00 ",0,0,$0.00 ,4.7,91133,261295,"$3,365,797.00 ",3.2,62144,0,0
23500,"Denton--Lewisville, TX",N,429461,2854,150.48,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
81631,"Sherman--Denison, TX",N,66691,1733,38.49,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
22042,"Dallas--Fort Worth--Arlington, TX",Y,5732354,3281,1746.9,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,1098,8929,55517,239200,"$142,974.00 ",55517,239200,"$142,974.00 ",0,0,0,$0.00 ,0,0,0,0
23500,"Denton--Lewisville, TX",N,429461,2854,150.48,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
81631,"Sherman--Denison, TX",N,66691,1733,38.49,,60056,Dallas Area Rapid Transit,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
62677,"New Orleans, LA",Y,963212,3568,270.27,,60058,St. Bernard Parish,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,2990,29108,53252,0,"$415,940.00 ",53252,0,"$415,940.00 ",0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60059,Brazos Transit District,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,34743,54702,892677,772650,"$2,805,464.00 ",892677,772650,"$2,805,464.00 ",0,0,0,$0.00 ,0,0,0,0
18748,"College Station--Bryan, TX",Y,206137,2525,81.63,,60059,Brazos Transit District,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,10242,16126,263157,227774,"$827,038.00 ",263157,227774,"$827,038.00 ",0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60059,Brazos Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,22836,86908,389964,554472,"$2,546,705.00 ",389964,554472,"$2,546,705.00 ",0,0,0,$0.00 ,0,0,0,0
18748,"College Station--Bryan, TX",Y,206137,2525,81.63,,60059,Brazos Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,32467,123564,554445,788339,"$3,620,867.00 ",554445,788339,"$3,620,867.00 ",0,0,0,$0.00 ,0,0,0,0
29494,"Fayetteville--Springdale--Rogers, AR--MO",Y,373687,1885,198.27,,60062,"University of Arkansas, Fayetteville",Reduced Reporter,Urban,DR,DO, Actual Data,,,,5851,6886,44565,0,"$439,040.00 ",44565,0,"$439,040.00 ",0,0,0,$0.00 ,0,0,0,0
29494,"Fayetteville--Springdale--Rogers, AR--MO",Y,373687,1885,198.27,,60062,"University of Arkansas, Fayetteville",Reduced Reporter,Urban,MB,DO, Actual Data,,,,36310,946355,385801,0,"$2,754,587.00 ",385801,0,"$2,754,587.00 ",0,0,0,$0.00 ,0,0,0,0
22042,"Dallas--Fort Worth--Arlington, TX",Y,5732354,3281,1746.9,,60068,City of Grand Prairie ,Reduced Reporter,Urban,DR,DO, Other,100% UPT count of each UZA is used to allocate other annual totals. ,,,9295,24037,134023,0,"$1,400,396.00 ",134023,0,"$1,400,396.00 ",0,0,0,$0.00 ,0,0,0,0
5,Arkansas Non-UZA,N,,,,,60072,Ozark Regional Transit,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,972,1546,12520,0,"$105,102.00 ",12520,0,"$105,102.00 ",0,0,0,$0.00 ,0,0,0,0
29494,"Fayetteville--Springdale--Rogers, AR--MO",Y,373687,1885,198.27,,60072,Ozark Regional Transit,Reduced Reporter,Urban,DR,DO, Actual Data,,,,7317,11642,94293,0,"$791,562.00 ",94293,0,"$791,562.00 ",0,0,0,$0.00 ,0,0,0,0
5,Arkansas Non-UZA,N,,,,,60072,Ozark Regional Transit,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
29494,"Fayetteville--Springdale--Rogers, AR--MO",Y,373687,1885,198.27,,60072,Ozark Regional Transit,Reduced Reporter,Urban,MB,DO, Actual Data,,,,34018,188872,515830,0,"$3,876,373.00 ",515830,0,"$3,876,373.00 ",0,0,0,$0.00 ,0,0,0,0
35,New Mexico Non-UZA,N,,,,,60077,City of Santa Fe,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
79363,"Santa Fe, NM",Y,94241,2014,46.8,,60077,City of Santa Fe,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,15787,27881,189060,107617,"$2,223,497.00 ",189060,107617,"$2,223,497.00 ",0,0,0,$0.00 ,0,0,0,0
35,New Mexico Non-UZA,N,,,,,60077,City of Santa Fe,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
79363,"Santa Fe, NM",Y,94241,2014,46.8,,60077,City of Santa Fe,Full Reporter,Urban,MB,DO, Actual Data,,,,53134,315664,551283,770225,"$5,932,902.00 ",551283,770225,"$5,932,902.00 ",0,0,0,$0.00 ,0,0,0,0
40375,"Houma, LA",Y,145482,1533,94.89,,60080,Terrebonne Parish Consolidated Government,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,782,3508,10921,0,"$76,260.00 ",10921,0,"$76,260.00 ",0,0,0,$0.00 ,0,0,0,0
40375,"Houma, LA",Y,145482,1533,94.89,,60080,Terrebonne Parish Consolidated Government,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,10134,38957,207631,0,"$1,448,946.00 ",207631,0,"$1,448,946.00 ",0,0,0,$0.00 ,0,0,0,0
51256,"Longview, TX",Y,107099,1187,90.26,,60081,City of Longview,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,2265,3508,26970,0,"$115,177.00 ",26970,0,"$115,177.00 ",0,0,0,$0.00 ,0,0,0,0
51256,"Longview, TX",Y,107099,1187,90.26,,60081,City of Longview,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,22323,132039,374276,0,"$1,779,706.00 ",374276,0,"$1,779,706.00 ",0,0,0,$0.00 ,0,0,0,0
30925,"Fort Smith, AR--OK",Y,125811,1701,73.97,,60086,City of Fort Smith,Reduced Reporter,Urban,DR,DO, Actual Data,,,,9504,16212,143606,0,"$835,377.00 ",143606,0,"$835,377.00 ",0,0,0,$0.00 ,0,0,0,0
30925,"Fort Smith, AR--OK",Y,125811,1701,73.97,,60086,City of Fort Smith,Reduced Reporter,Urban,MB,DO, Actual Data,,,,20353,189248,308289,0,"$1,775,176.00 ",308289,0,"$1,775,176.00 ",0,0,0,$0.00 ,0,0,0,0
62677,"New Orleans, LA",Y,963212,3568,270.27,,60088,Jefferson Parish,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,34851,59993,408488,348072,"$3,839,581.00 ",408488,348072,"$3,839,581.00 ",0,0,0,$0.00 ,0,0,0,0
62677,"New Orleans, LA",Y,963212,3568,270.27,,60088,Jefferson Parish,Full Reporter,Urban,MB,PT, Actual Data,,,,124067,1325166,1757270,6655167,"$17,637,922.00 ",1757270,6655167,"$17,637,922.00 ",0,0,0,$0.00 ,0,0,0,117862
89326,"Tyler, TX",Y,131028,1607,81.53,,60089,City of Tyler,Reduced Reporter,Urban,DR,DO, Actual Data,,,,9613,28818,135035,0,"$876,951.00 ",135035,0,"$876,951.00 ",0,0,0,$0.00 ,0,0,0,0
89326,"Tyler, TX",Y,131028,1607,81.53,,60089,City of Tyler,Reduced Reporter,Urban,DR,TX, Actual Data,,,,6534,17667,110034,0,"$499,693.00 ",110034,0,"$499,693.00 ",0,0,0,$0.00 ,0,0,0,0
89326,"Tyler, TX",Y,131028,1607,81.53,,60089,City of Tyler,Reduced Reporter,Urban,MB,DO, Actual Data,,,,23834,120079,383296,0,"$2,082,525.00 ",383296,0,"$2,082,525.00 ",0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,5232,9204,104036,129934,"$475,031.00 ",104036,129934,"$475,031.00 ",0,0,0,$0.00 ,0,0,0,0
52390,"McAllen, TX",Y,779553,2390,326.22,,60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,DR,DO, Actual Data,,,,2589,2347,51108,63830,"$233,360.00 ",51108,63830,"$233,360.00 ",0,0,0,$0.00 ,0,0,0,0
36892,"Harlingen, TX",N,118838,2194,54.16,,60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,DR,DO, Actual Data,,,,322,232,3128,3907,"$14,283.00 ",3128,3907,"$14,283.00 ",0,0,0,$0.00 ,0,0,0,0
48,Texas Non-UZA,N,,,,,60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,15618,50117,339747,452703,"$1,436,080.00 ",339747,452703,"$1,436,080.00 ",0,0,0,$0.00 ,0,0,0,0
