NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Full Time Operator (Vehicle Operations) Hours Worked,Full Time Non-Operator (Vehicle Operations) Hours Worked,Total Full Time (Vehicle Operations) Hours Worked,Full Time Operator (Vehicle Maintenance) Hours Worked,Full Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Full Time (Vehicle Maintenance) Hours Worked,Full Time Operator (Facility Maintenance) Hours Worked,Full Time Non-Operator (Facility Maintenance) Hours Worked,Total Full Time (Facility Maintenance) Hours Worked,Full Time Operator (General Administration) Hours Worked,Full Time Non-Operator (General Administration) Hours Worked,Total Full Time (General Administration) Hours Worked,Total Full Time Operator (Operating Labor) Hours Worked,Total Full Time Non-Operator (Operating Labor) Hours Worked,Total Full Time (Operating Labor) Hours Worked,Full Time Operator (Capital Labor) Hours Worked,Full Time Non-Operator (Capital Labor) Hours Worked,Total Full Time (Capital Labor) Hours Worked,Total Full Time Operator Hours Worked,Total Full Time Non-Operator Hours Worked,Total Full Time Hours Worked,Full Time Operator (Vehicle Operations) Employee Count,Full Time Non-Operator (Vehicle Operations) Employee Count,Total Full Time (Vehicle Operations) Employee Count,Full Time Operator (Vehicle Maintenance) Employee Count,Full Time Non-Operator (Vehicle Maintenance) Employee Count,Total Full Time (Vehicle Maintenance) Employee Count,Full Time Operator (Facility Maintenance) Employee Count,Full Time Non-Operator (Facility Maintenance) Employee Count,Total Full Time (Facility Maintenance) Employee Count,Full Time Operator (General Administration) Employee Count,Full Time Non-Operator (General Administration) Employee Count,Total Full Time (General Administration) Employee Count,Total Full Time Operator (Operations) Employee Count,Total Full Time Non-Operator (Operations) Employee Count,Total Full Time (Operations) Employee Count,Full Time Operator (Capital Labor) Employee Count,Full Time Non-Operator (Capital Labor) Employee Count,Total Full Time (Capital Labor) Employee Count,Total Full Time Operator Employee Count,Total Full Time Non-Operator Employee Count,Total Full Time Employee Count,Part Time Operator (Vehicle Operations) Hours Worked,Part Time Non-Operator (Vehicle Operations) Hours Worked,Total Part Time (Vehicle Operations) Hours Worked,Part Time Operator (Vehicle Maintenance) Hours Worked,Part Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Part Time (Vehicle Maintenance) Hours Worked,Part Time Operator (Facility Maintenance) Hours Worked,Part Time Non-Operator (Facility Maintenance) Hours Worked,Total Part Time (Facility Maintenance) Hours Worked,Part Time Operator (General Administration) Hours Worked,Part Time Non-Operator (General Administration) Hours Worked,Total Part Time (General Administration) Hours Worked,Total Part Time Operator (Operating Labor) Hours Worked,Total Part Time Non-Operator (Operating Labor) Hours Worked,Total Part Time (Operating Labor) Hours Worked,Part Time Operator (Capital Labor) Hours Worked,Part Time Non-Operator (Capital Labor) Hours Worked,Total Part Time (Capital Labor) Hours Worked,Total Part Time Operator Hours Worked,Total Part Time Non-Operator Hours Worked,Total Part Time Hours Worked,Part Time Operator (Vehicle Operations) Employee Count,Part Time Non-Operator (Vehicle Operations) Employee Count,Total Part Time (Vehicle Operations) Employee Count,Part Time Operator (Vehicle Maintenance) Employee Count,Part Time Non-Operator (Vehicle Maintenance) Employee Count,Total Part Time (Vehicle Maintenance) Employee Count,Part Time Operator (Facility Maintenance) Employee Count,Part Time Non-Operator (Facility Maintenance) Employee Count,Total Part Time (Facility Maintenance) Employee Count,Part Time Operator (General Administration) Employee Count,Part Time Non-Operator (General Administration) Employee Count,Total Part Time (General Administration) Employee Count,Total Part Time Operator (Operations) Employee Count,Total Part Time Non-Operator (Operations) Employee Count,Total Part Time (Operations) Employee Count,Part Time Operator (Capital Labor) Employee Count,Part Time Non-Operator (Capital Labor) Employee Count,Total Part Time (Capital Labor) Employee Count,Total Part Time Operator Employee Count,Total Part Time Non-Operator Employee Count,Total Part Time Employee Count,data_year
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,MB,DO,85048,8396,93444,0,15053,15053,0,3956,3956,0,24854,24854,85048,52259,137307,0,0,0,85048,52259,137307,48.4,4.8,53.2,0,8.3,8.3,0,2.1,2.1,0,13.8,13.8,48.4,29,77.4,0,0,0,48.4,29,77.4,0,0,0,0,0,0,0,0,0,0,1565,1565,0,1565,1565,0,0,0,0,1565,1565,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,MB,DO,270392,32752,303144,0,76930,76930,0,11197,11197,0,48032,48032,270392,168911,439303,0,0,0,270392,168911,439303,175,26,201,0,41,41,0,7,7,0,32,32,175,106,281,0,0,0,175,106,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,DR,DO,25302,381,25683,0,6531,6531,0,445,445,0,3219,3219,25302,10576,35878,0,0,0,25302,10576,35878,15,0.2,15.2,0,3.5,3.5,0,0.2,0.2,0,2,2,15,5.9,20.9,0,0,0,15,5.9,20.9,1241,0,1241,0,1026,1026,0,953,953,0,365,365,1241,2344,3585,0,0,0,1241,2344,3585,2,0,2,0,2.4,2.4,0,0.7,0.7,0,0.4,0.4,2,3.5,5.5,0,0,0,2,3.5,5.5,
50043,Metropolitan Evansville Transit System,Full Reporter,Urban,MB,DO,82667,577,83244,0,12237,12237,0,829,829,0,4600,4600,82667,18243,100910,0,0,0,82667,18243,100910,46,0.3,46.3,0,6.5,6.5,0,0.4,0.4,0,2.8,2.8,46,10.1,56.1,0,0,0,46,10.1,56.1,0,0,0,0,2595,2595,0,1777,1777,0,682,682,0,5054,5054,0,0,0,0,5054,5054,0,0,0,0,4.6,4.6,0,1.3,1.3,0,0.7,0.7,0,6.5,6.5,0,0,0,0,6.5,6.5,
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,DR,DO,42387,10274,52661,0,2230,2230,0,1432,1432,0,5723,5723,42387,19659,62046,0,0,0,42387,19659,62046,23,5.3,28.3,0,1.2,1.2,0,0.6,0.6,0,2.7,2.7,23,9.7,32.7,0,0,0,23,9.7,32.7,0,0,0,0,1193,1193,0,183,183,0,0,0,0,1376,1376,0,0,0,0,1376,1376,0,0,0,0,1,1,0,0.2,0.2,0,0,0,0,1.2,1.2,0,0,0,0,1.2,1.2,
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,MB,DO,108913,20446,129359,0,18858,18858,0,2380,2380,0,13424,13424,108913,55108,164021,0,0,0,108913,55108,164021,59,10.7,69.7,0,10.4,10.4,0,1.1,1.1,0,6.3,6.3,59,28.6,87.6,0,0,0,59,28.6,87.6,0,0,0,0,2833,2833,0,436,436,0,0,0,0,3269,3269,0,0,0,0,3269,3269,0,0,0,0,2.5,2.5,0,0.4,0.4,0,0,0,0,2.9,2.9,0,0,0,0,2.9,2.9,
50045,Gary Public Transportation Corporation,Full Reporter,Urban,DR,DO,4919,601,5520,0,2382,2382,0,0,0,0,1892,1892,4919,4875,9794,0,0,0,4919,4875,9794,3,0.3,3.3,0,1,1,0,0,0,0,1,1,3,2.3,5.3,0,0,0,3,2.3,5.3,0,0,0,0,0,0,0,276,276,0,0,0,0,276,276,0,0,0,0,276,276,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0.3,0.3,0,0,0,0,0.3,0.3,
50045,Gary Public Transportation Corporation,Full Reporter,Urban,MB,DO,61795,7577,69372,0,30124,30124,0,3459,3459,0,23586,23586,61795,64746,126541,0,0,0,61795,64746,126541,26,3,29,0,11.3,11.3,0,1.5,1.5,0,12,12,26,27.8,53.8,0,0,0,26,27.8,53.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,DR,DO,40466,7872,48338,0,5514,5514,0,2716,2716,0,5210,5210,40466,21312,61778,0,0,0,40466,21312,61778,23.3,4.8,28,0,2.6,2.6,0,1.3,1.3,0,3.1,3.1,23.3,11.7,35,0,0,0,23.3,11.7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,MB,DO,121396,23616,145012,0,17460,17460,0,8600,8600,0,16499,16499,121396,66175,187571,0,0,0,121396,66175,187571,69.8,14.3,84,0,8.2,8.2,0,4,4,0,9.9,9.9,69.8,36.3,106,0,0,0,69.8,36.3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,DO,638851,160720,799571,0,185954,185954,0,30502,30502,0,195974,195974,638851,573150,1212001,0,0,0,638851,573150,1212001,348,79,427,0,105,105,0,15,15,0,106,106,348,305,653,0,0,0,348,305,653,1958,0,1958,0,0,0,0,0,0,0,0,0,1958,0,1958,0,0,0,1958,0,1958,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,RB,DO,63377,15895,79272,0,18391,18391,0,3017,3017,0,19382,19382,63377,56685,120062,0,0,0,63377,56685,120062,34,8,42,0,9,9,0,2,2,0,11,11,34,30,64,0,0,0,34,30,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,DR,DO,15518,2143,17661,0,2410,2410,0,0,0,0,1420,1420,15518,5973,21491,0,75,75,15518,6048,21566,7,1,8,0,1.2,1.2,0,0,0,0,0.9,0.9,7,3.2,10.2,0,0,0,7,3.2,10.2,1664,0,1664,0,0,0,0,0,0,0,0,0,1664,0,1664,0,0,0,1664,0,1664,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,MB,DO,170501,12784,183285,0,24909,24909,0,0,0,0,12365,12365,170501,50058,220559,0,774,774,170501,50832,221333,82,5,87,0,12.8,12.8,0,0,0,0,7.6,7.6,82,25.3,107.3,0,0.5,0.5,82,25.8,107.8,8319,0,8319,0,0,0,0,0,0,0,2319,2319,8319,2319,10638,0,0,0,8319,2319,10638,16,0,16,0,0,0,0,0,0,0,2,2,16,2,18,0,0,0,16,2,18,
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,DR,DO,27130,6093,33223,0,3256,3256,0,758,758,0,3321,3321,27130,13428,40558,0,0,0,27130,13428,40558,9,2.5,11.5,0,1.3,1.3,0,0.4,0.4,0,1.9,1.9,9,6.1,15.1,0,0,0,9,6.1,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,MB,DO,132967,7089,140056,0,23874,23874,0,5561,5561,0,24347,24347,132967,60871,193838,0,0,0,132967,60871,193838,49,3.5,52.5,0,9.7,9.7,0,2.6,2.6,0,14.1,14.1,49,29.9,78.9,0,0,0,49,29.9,78.9,409,0,409,0,0,0,0,0,0,0,0,0,409,0,409,0,0,0,409,0,409,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,
50053,City of Terre Haute ,Full Reporter,Urban,DR,DO,6048,2235,8283,0,910,910,0,1006,1006,0,833,833,6048,4984,11032,0,0,0,6048,4984,11032,3,1.2,4.2,0,0.2,0.2,0,0.2,0.2,0,0.2,0.2,3,1.8,4.8,0,0,0,3,1.8,4.8,110,274,384,0,220,220,0,0,0,0,0,0,110,494,604,0,0,0,110,494,604,0.1,0.5,0.6,0,0.2,0.2,0,0,0,0,0,0,0.1,0.7,0.8,0,0,0,0.1,0.7,0.8,
50053,City of Terre Haute ,Full Reporter,Urban,MB,DO,38351,2213,40564,0,3854,3854,0,4862,4862,0,6401,6401,38351,17330,55681,0,0,0,38351,17330,55681,15,0.7,15.7,0,1.8,1.8,0,3.1,3.1,0,2.3,2.3,15,7.8,22.8,0,0,0,15,7.8,22.8,2946,1643,4589,0,1525,1525,0,1240,1240,0,0,0,2946,4408,7354,0,0,0,2946,4408,7354,3.9,1.5,5.4,0,1.8,1.8,0,1,1,0,0,0,3.9,4.3,8.2,0,0,0,3.9,4.3,8.2,
50054,Muncie Indiana Transit System,Full Reporter,Urban,DR,DO,15800,6251,22051,0,3695,3695,0,1681,1681,0,5559,5559,15800,17186,32986,0,0,0,15800,17186,32986,8,4,12,0,2,2,0,1,1,0,3,3,8,10,18,0,0,0,8,10,18,0,0,0,0,0,0,0,151,151,0,0,0,0,151,151,0,0,0,0,151,151,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0.3,0.3,0,0,0,0,0.3,0.3,
50054,Muncie Indiana Transit System,Full Reporter,Urban,MB,DO,63965,5642,69607,0,13789,13789,0,3239,3239,0,12972,12972,63965,35642,99607,0,0,0,63965,35642,99607,29,4,33,0,6,6,0,2,2,0,7,7,29,19,48,0,0,0,29,19,48,1238,0,1238,0,0,0,0,456,456,0,816,816,1238,1272,2510,0,0,0,1238,1272,2510,2,0,2,0,0,0,0,0.8,0.8,0,0.8,0.8,2,1.5,3.5,0,0,0,2,1.5,3.5,
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,MB,DO,175664,27919,203583,0,76789,76789,0,8068,8068,0,19924,19924,175664,132700,308364,0,0,0,175664,132700,308364,86,14,100,0,36,36,0,4,4,0,11,11,86,65,151,0,0,0,86,65,151,0,4224,4224,0,0,0,0,0,0,0,778,778,0,5002,5002,0,0,0,0,5002,5002,0,17,17,0,0,0,0,0,0,0,2,2,0,19,19,0,0,0,0,19,19,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,DO,3682,0,3682,0,0,0,0,166,166,0,1355,1355,3682,1521,5203,0,0,0,3682,1521,5203,2,0,2,0,0,0,0,0.1,0.1,0,0.8,0.8,2,0.9,2.9,0,0,0,2,0.9,2.9,16432,0,16432,0,0,0,0,0,0,0,0,0,16432,0,16432,0,0,0,16432,0,16432,13,0,13,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,13,0,13,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,MB,DO,164331,29993,194324,0,30711,30711,0,1242,1242,0,30501,30501,164331,92447,256778,0,0,0,164331,92447,256778,79,17,96,0,17,17,0,1,1,0,19,19,79,54,133,0,0,0,79,54,133,0,6789,6789,0,5246,5246,0,0,0,0,377,377,0,12412,12412,0,0,0,0,12412,12412,0,8,8,0,3,3,0,0,0,0,2,2,0,13,13,0,0,0,0,13,13,
50058,Rockford Mass Transit District,Full Reporter,Urban,DR,DO,56959,12003,68962,0,16790,16790,0,1282,1282,0,2080,2080,56959,32155,89114,0,0,0,56959,32155,89114,27.4,5.8,33.2,0,8.1,8.1,0,0.6,0.6,0,1,1,27.4,15.5,42.8,0,0,0,27.4,15.5,42.8,9152,0,9152,0,2037,2037,0,2098,2098,0,0,0,9152,4135,13287,0,0,0,9152,4135,13287,4.4,0,4.4,0,1,1,0,1,1,0,0,0,4.4,2,6.4,0,0,0,4.4,2,6.4,
50058,Rockford Mass Transit District,Full Reporter,Urban,MB,DO,99509,19409,118918,0,20932,20932,0,1260,1260,0,18913,18913,99509,60514,160023,0,0,0,99509,60514,160023,47.8,9.3,57.2,0,10.1,10.1,0,0.6,0.6,0,9.1,9.1,47.8,29.1,76.9,0,0,0,47.8,29.1,76.9,4160,1040,5200,0,2539,2539,0,2062,2062,0,0,0,4160,5641,9801,0,0,0,4160,5641,9801,2,0.5,2.5,0,1.2,1.2,0,1,1,0,0,0,2,2.7,4.7,0,0,0,2,2.7,4.7,
50059,Springfield Mass Transit District,Full Reporter,Urban,DR,DO,0,10465,10465,0,1642,1642,0,430,430,0,4288,4288,0,16825,16825,0,0,0,0,16825,16825,0,5,5,0,1,1,0,0.2,0.2,0,1.9,1.9,0,8.1,8.1,0,0,0,0,8.1,8.1,43143,0,43143,0,0,0,0,0,0,0,0,0,43143,0,43143,0,0,0,43143,0,43143,23,0,23,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,23,0,23,
50059,Springfield Mass Transit District,Full Reporter,Urban,MB,DO,100401,27125,127526,0,46206,46206,0,3299,3299,0,20452,20452,100401,97082,197483,0,0,0,100401,97082,197483,49,13.5,62.5,0,27,27,0,1.8,1.8,0,10.6,10.6,49,52.9,101.9,0,0,0,49,52.9,101.9,72155,0,72155,0,0,0,0,0,0,0,610,610,72155,610,72765,0,0,0,72155,610,72765,31,0,31,0,0,0,0,0,0,0,5,5,31,5,36,0,0,0,31,5,36,
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,DO,6838,4294,11132,0,1699,1699,0,529,529,0,1040,1040,6838,7562,14400,0,0,0,6838,7562,14400,4,2.3,6.3,0,0.8,0.8,0,0.3,0.3,0,0.8,0.8,4,4.2,8.2,0,0,0,4,4.2,8.2,16950,0,16950,0,779,779,0,0,0,0,742,742,16950,1521,18471,0,0,0,16950,1521,18471,13.5,0,13.5,0,0.9,0.9,0,0,0,0,0.5,0.5,13.5,1.4,14.9,0,0,0,13.5,1.4,14.9,
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,MB,DO,216098,53272,269370,0,85907,85907,0,8517,8517,0,65864,65864,216098,213560,429658,0,0,0,216098,213560,429658,127,27.5,154.5,0,41.3,41.3,0,4.1,4.1,0,31.7,31.7,127,104.6,231.6,0,0,0,127,104.6,231.6,102369,7990,110359,0,1109,1109,0,7751,7751,0,15283,15283,102369,32133,134502,0,0,0,102369,32133,134502,79,5.1,84.1,0,0.7,0.7,0,4.9,4.9,0,14.7,14.7,79,25.4,104.4,0,0,0,79,25.4,104.4,
50066,Chicago Transit Authority,Full Reporter,Urban,HR,DO,911665,2179223,3090888,0,1198723,1198723,0,1773542,1773542,0,516717,516717,911665,5668205,6579870,0,959587,959587,911665,6627792,7539457,506,1201,1707,0,664,664,0,970,970,0,261,261,506,3096,3602,0,486,486,506,3582,4088,0,934639,934639,0,0,0,0,867,867,0,50171,50171,0,985677,985677,0,0,0,0,985677,985677,0,461,461,0,0,0,0,1,1,0,33,33,0,495,495,0,0,0,0,495,495,
50066,Chicago Transit Authority,Full Reporter,Urban,MB,DO,5978232,961676,6939908,0,1563255,1563255,0,210582,210582,0,394482,394482,5978232,3129995,9108227,0,614444,614444,5978232,3744439,9722671,3167,504,3671,0,828,828,0,106,106,0,199,199,3167,1637,4804,0,308,308,3167,1945,5112,250942,0,250942,0,0,0,0,0,0,0,35387,35387,250942,35387,286329,0,0,0,250942,35387,286329,71,0,71,0,0,0,0,0,0,0,24,24,71,24,95,0,0,0,71,24,95,
50096,City of Waukesha ,Full Reporter,Urban,DR,DO,3332,1038,4370,0,576,576,0,115,115,0,447,447,3332,2176,5508,0,0,0,3332,2176,5508,1.9,0.6,2.5,0,0.3,0.3,0,0.1,0.1,0,0.2,0.2,1.9,1.2,3.1,0,0,0,1.9,1.2,3.1,701,0,701,0,304,304,0,0,0,0,76,76,701,380,1081,0,0,0,701,380,1081,0.5,0,0.5,0,0.2,0.2,0,0,0,0,0.1,0.1,0.5,0.3,0.8,0,0,0,0.5,0.3,0.8,
50096,City of Waukesha ,Full Reporter,Urban,MB,DO,48740,9342,58082,0,8364,8364,0,1674,1674,0,6489,6489,48740,25869,74609,0,384,384,48740,26253,74993,24.3,5.4,29.7,0,4.7,4.7,0,0.9,0.9,0,3.6,3.6,24.3,14.6,38.9,0,0.2,0.2,24.3,14.8,39.1,8645,0,8645,0,4420,4420,0,0,0,0,1102,1102,8645,5522,14167,0,0,0,8645,5522,14167,4.7,0,4.7,0,2.8,2.8,0,0,0,0,0.9,0.9,4.7,3.7,8.4,0,0,0,4.7,3.7,8.4,
50099,City of Eau Claire,Full Reporter,Urban,MB,DO,50186,3706,53892,275,8460,8735,0,0,0,26,5626,5652,50487,17792,68279,0,0,0,50487,17792,68279,29.8,1.6,31.4,0.1,4,4.1,0,0,0,0.1,3.4,3.5,30,9,39,0,0,0,30,9,39,412,246,658,0,585,585,0,0,0,0,64,64,412,895,1307,0,0,0,412,895,1307,1,0.8,1.8,0,1,1,0,0,0,0,0.2,0.2,1,2,3,0,0,0,1,2,3,
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,CR,DO,55383,200997,256380,0,259685,259685,0,127102,127102,0,49577,49577,55383,637361,692744,0,99263,99263,55383,736624,792007,32,93.6,125.6,0,140.9,140.9,0,70,70,0,27.6,27.6,32,332.1,364.1,0,44.9,44.9,32,377,409,0,389,389,0,645,645,0,0,0,0,0,0,0,1034,1034,0,0,0,0,1034,1034,0,0.2,0.2,0,0.3,0.3,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,DR,DO,11090,3578,14668,0,2199,2199,0,50,50,0,1186,1186,11090,7013,18103,0,0,0,11090,7013,18103,5,2,7,0,1.1,1.1,0,0,0,0,0.8,0.8,5,3.9,8.9,0,0,0,5,3.9,8.9,378,0,378,0,0,0,0,0,0,0,0,0,378,0,378,0,0,0,378,0,378,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0,0.4,0,0.4,
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,MB,DO,81923,11679,93602,0,21437,21437,0,500,500,0,9275,9275,81923,42891,124814,0,0,0,81923,42891,124814,43,6.3,49.3,0,11.4,11.4,0,0.4,0.4,0,5,5,43,23.1,66.1,0,0,0,43,23.1,66.1,15057,4006,19063,0,0,0,0,0,0,0,1430,1430,15057,5436,20493,0,0,0,15057,5436,20493,9,3,12,0,0,0,0,0,0,0,1,1,9,4,13,0,0,0,9,4,13,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,DO,12814,1832,14646,0,2973,2973,0,417,417,0,643,643,12814,5865,18679,0,0,0,12814,5865,18679,4.5,1,5.5,0,1.4,1.4,0,0.2,0.2,0,0.4,0.4,4.5,3,7.5,0,0,0,4.5,3,7.5,10728,0,10728,0,0,0,0,0,0,0,0,0,10728,0,10728,0,0,0,10728,0,10728,7.8,0,7.8,0,0,0,0,0,0,0,0,0,7.8,0,7.8,0,0,0,7.8,0,7.8,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,DO,1745252,172069,1917321,0,509686,509686,0,68515,68515,0,247341,247341,1745252,997611,2742863,0,5771,5771,1745252,1003382,2748634,909,99,1008,0,265.6,265.6,0,34.8,34.8,0,126.4,126.4,909,525.8,1434.8,0,2.9,2.9,909,528.7,1437.7,67463,0,67463,0,0,0,0,0,0,0,0,0,67463,0,67463,0,0,0,67463,0,67463,60,0,60,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,60,0,60,
50113,Pace - Suburban Bus Division,Full Reporter,Urban,VP,DO,0,0,0,0,0,0,0,0,0,0,29673,29673,0,29673,29673,0,0,0,0,29673,29673,0,0,0,0,0,0,0,0,0,0,14.9,14.9,0,14.9,14.9,0,0,0,0,14.9,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50117,Laketran,Full Reporter,Urban,CB,DO,19400,3750,23150,0,2120,2120,0,475,475,0,1575,1575,19400,7920,27320,0,0,0,19400,7920,27320,11,2,13,0,1.5,1.5,0,0.3,0.3,0,1,1,11,4.8,15.8,0,0,0,11,4.8,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50117,Laketran,Full Reporter,Urban,DR,DO,133413,32295,165708,0,16292,16292,0,2004,2004,0,15664,15664,133413,66255,199668,0,0,0,133413,66255,199668,71,17,88,0,12,12,0,1,1,0,8,8,71,38,109,0,0,0,71,38,109,52415,3867,56282,0,0,0,0,0,0,0,0,0,52415,3867,56282,0,0,0,52415,3867,56282,84,4,88,0,0,0,0,0,0,0,0,0,84,4,88,0,0,0,84,4,88,
50117,Laketran,Full Reporter,Urban,MB,DO,69729,18925,88654,0,9100,9100,0,1250,1250,0,7580,7580,69729,36855,106584,0,0,0,69729,36855,106584,25,9,34,0,5.5,5.5,0,0.5,0.5,0,4,4,25,19,44,0,0,0,25,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,DO,1108478,721800,1830278,0,1184805,1184805,0,1213640,1213640,0,610032,610032,1108478,3730277,4838755,0,606765,606765,1108478,4337042,5445520,436,387,823,0,579,579,0,541,541,0,354,354,436,1861,2297,0,360,360,436,2221,2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50119,City of Detroit ,Full Reporter,Urban,MB,DO,720630,137019,857649,0,295099,295099,0,13645,13645,0,55689,55689,720630,501452,1222082,0,0,0,720630,501452,1222082,406,72,478,0,167,167,0,6,6,0,40,40,406,285,691,0,0,0,406,285,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50141,Detroit Transportation Corporation,Full Reporter,Urban,MG,DO,25499,86570,112069,0,29445,29445,0,5196,5196,0,25477,25477,25499,146688,172187,0,0,0,25499,146688,172187,13,31,44,0,12,12,0,2,2,0,14,14,13,59,72,0,0,0,13,59,72,0,0,0,0,0,0,0,0,0,0,1100,1100,0,1100,1100,0,0,0,0,1100,1100,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,
50145,City of Kokomo,Full Reporter,Urban,DR,DO,10456,6457,16913,0,1028,1028,0,0,0,0,2122,2122,10456,9607,20063,0,0,0,10456,9607,20063,5,3.5,8.5,0,0.7,0.7,0,0,0,0,1.4,1.4,5,5.6,10.6,0,0,0,5,5.6,10.6,25638,980,26618,0,0,0,0,224,224,0,0,0,25638,1204,26842,0,0,0,25638,1204,26842,17.3,1,18.3,0,0,0,0,0.2,0.2,0,0,0,17.3,1.2,18.4,0,0,0,17.3,1.2,18.4,
50145,City of Kokomo,Full Reporter,Urban,MB,DO,22,5478,5500,0,417,417,0,0,0,0,2122,2122,22,8017,8039,0,0,0,22,8017,8039,0,2.5,2.5,0,0.4,0.4,0,0,0,0,1.4,1.4,0,4.3,4.3,0,0,0,0,4.3,4.3,14252,0,14252,0,0,0,0,1020,1020,0,0,0,14252,1020,15272,0,0,0,14252,1020,15272,8.3,0,8.3,0,0,0,0,0.8,0.8,0,0,0,8.3,0.8,9.1,0,0,0,8.3,0.8,9.1,
50146,Madison County Transit District,Full Reporter,Urban,VP,DO,0,0,0,0,1543,1543,0,0,0,0,6492,6492,0,8035,8035,0,0,0,0,8035,8035,0,0,0,0,1.2,1.2,0,0,0,0,3.8,3.8,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
