NTDID,Agency Name,Reporter Type,Reporting Module,City,State,UZA,UZA Name,Mode,TOS,Form,Data Point,VRS Name,Q Type,FTA Approved
50014,Forest County Potawatomi Community,Reduced Reporter,Tribe,Crandon,WI,0.0,Wisconsin Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Hours,50014 - DR/DO VRH W,W,No
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,Cleveland,OH,25.0,"Cleveland, OH",HR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,50015 - HR/DO PMT W,W,Yes
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,Cleveland,OH,25.0,"Cleveland, OH",HR,DO,Revenue Vehicle Inventory (A-30),Kilowatt hours of propulsion power (EP),50015 - HR/DO Kilowatt Hours Q,Q,No
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,Cleveland,OH,25.0,"Cleveland, OH",LR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,50015 - LR/DO PMT W,W,Yes
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,Cleveland,OH,25.0,"Cleveland, OH",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50015 - MB/DO PMT W,W,Yes
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,50022 - DR/DO Total OE - Q,Q,Yes
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,50022 - DR/DO Total Actual VRH Annual Total - Q,Q,No
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,50022 - DR/DO Total UPT Annual Total - Q,Q,No
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,50022 - DR/DO Total Actual VRM Annual Total - Q,Q,Yes
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50022 - DR/DO PMT - Q,Q,Yes
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,50022 - DR/DO OE - Q,Q,Yes
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,TX,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,50022 - DR/TX Total OE  - Q,Q,No
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,TX,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,50022 - DR/TX Total Actual VRH Annual Total - Q,Q,No
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,TX,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,50022 - DR/TX Total UPT Annual Total - Q,Q,No
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,TX,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,50022 - DR/TX Total Actual VRM Annual Total - Q,Q,No
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,TX,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50022 - DR/TX PMT - Q,Q,Yes
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,TX,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,50022 - DR/TX OE - Q,Q,Yes
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50022 - MB/DO PMT - W,W,No
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,50022 - MB/DO Total OE - Q,Q,Yes
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,50022 - MB/DO Total Actual VRH Annual Total - Q,Q,No
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total Schedule,50022 - MB/DO Total UPT Annual Total - Q,Q,No
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,50022 - MB/DO Total Actual VRM Annual Total - Q,Q,Yes
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50022 - MB/DO PMT - Q,Q,Yes
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",MB,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,50022 - MB/DO OE - Q,Q,Yes
50027,Metro Transit ,Full Reporter,Urban,Minneapolis,MN,16.0,"Minneapolis-St. Paul, MN-WI",CR,PT,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,50027 CR/PT Sampling Waiver,W,Yes
50027,Metro Transit ,Full Reporter,Urban,Minneapolis,MN,16.0,"Minneapolis-St. Paul, MN-WI",LR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,50027 LR/DO Sampling Waiver,W,Yes
50027,Metro Transit ,Full Reporter,Urban,Minneapolis,MN,16.0,"Minneapolis-St. Paul, MN-WI",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50027 MB/DO Sampling Waiver,W,Yes
50027,Metro Transit ,Full Reporter,Urban,Minneapolis,MN,16.0,"Minneapolis-St. Paul, MN-WI",MB,DO,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,50027 - Condition Assessment W,W,No
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,Ann Arbor,MI,125.0,"Ann Arbor, MI",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,50040 - RY21 VP/PT Vehicle Revenue Hours Waiver,W,Yes
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,Indianapolis,IN,33.0,"Indianapolis, IN",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50050 - MB/DO PMT - W,W,Yes
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,Indianapolis,IN,33.0,"Indianapolis, IN",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50050 - MB/PT PMT - W,W,Yes
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,Indianapolis,IN,33.0,"Indianapolis, IN",RB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50050 - RB/DO PMT - W,W,Yes
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,South Bend,IN,136.0,"South Bend, IN-MI",,,Financial Statement (F-60),Long-term Pension Liabilities - Liabilities,50052 - F-60 Est. Long Term Pension W,W,No
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,Moline,IL,134.0,"Davenport, IA-IL",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50057 - MB/DO PMT W,W,Yes
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,Moline,IL,134.0,"Davenport, IA-IL",MB,PT,Service Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total Schedule,50057 - MB/DO UPT W,W,No
50066,Chicago Transit Authority,Full Reporter,Urban,Chicago,IL,3.0,"Chicago, IL-IN",HR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,50066 - RY21 HR/DO Passenger Miles Traveled,W,Yes
50103,North Township of Lake County ,Reduced Reporter,Urban,Hammond,IN,3.0,"Chicago, IL-IN",DR,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,50103 - DR/DO Total Operating Expenses Q,Q,No
50103,North Township of Lake County ,Reduced Reporter,Urban,Hammond,IN,3.0,"Chicago, IL-IN",DR,TX,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,50103 - DR/TX Total Operating Expenses Q,Q,No
50117,Laketran,Full Reporter,Urban,Painesville,OH,25.0,"Cleveland, OH",MB,DO,Revenue Vehicle Inventory (A-30),Kilowatt Hours to charge batteries (EB),50117 - A-30 Battery Charge W,W,No
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,Chicago,IL,3.0,"Chicago, IL-IN",,,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,50118 - CA Waiver,W,No
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,Bourbonnais,IL,350.0,"Kankakee, IL",DR,PT,Service Non-Rail (S-10),Total Actual Vehicle Miles -Annual Total Schedule,50159 - Total Actual Vehicle Miles DR/PT - W,W,Yes
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,Bourbonnais,IL,350.0,"Kankakee, IL",DR,PT,Service Non-Rail (S-10),Total Actual Vehicle Hours -Annual Total Schedule,50159 - Total Actual Vehicle Hours DR/PT - W,W,Yes
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,Bourbonnais,IL,350.0,"Kankakee, IL",MB,PT,Service Non-Rail (S-10),Total Actual Vehicle Miles -Annual Total Schedule,50159 - Total Actual Vehicle Miles MB/PT - W,W,Yes
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,Bourbonnais,IL,350.0,"Kankakee, IL",MB,PT,Service Non-Rail (S-10),Total Actual Vehicle Hours -Annual Total Schedule,50159 - Total Actual Vehicle Hours MB/PT - W,W,Yes
50174,City of Danville,Reduced Reporter,Urban,Danville,IL,492.0,"Danville, IL-IN",DR,PT,Contractual Relationship (B-30),Other Reconciling item Expenses Incurred by the Buyer,50174 - Other Reconciling Item Expenses Incurred by the Buyer Q ,Q,No
50195,City of Shelby,Reduced Reporter,Urban,Shelby,OH,372.0,"Mansfield, OH",DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Miles,50195 - DR/DO VRM Q,Q,No
50201,Hancock Area Rural Transit ,Reduced Reporter,Urban,Greenfield ,IN,33.0,"Indianapolis, IN",DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Miles,50201 - VRM DR/DO - Q,Q,Yes
50204,Jackson County Mass Transit District,Full Reporter,Urban,Carbondale,IL,408.0,"Carbondale, IL",MB,DO,Service Non-Rail (S-10),Deadhead Miles -Annual Total Schedule,50204 - MB/DO Deadhead Miles - W,W,No
50204,Jackson County Mass Transit District,Full Reporter,Urban,Carbondale,IL,408.0,"Carbondale, IL",MB,DO,Service Non-Rail (S-10),Deadhead Hours - Annual Total Schedule,50204 - MB/DO Deadhead Hours - W,W,No
50204,Jackson County Mass Transit District,Full Reporter,Urban,Carbondale,IL,408.0,"Carbondale, IL",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,50204 - MB/DO Vehicle Revenue Hours - W,W,Yes
50204,Jackson County Mass Transit District,Full Reporter,Urban,Carbondale,IL,408.0,"Carbondale, IL",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,50204 - MB/DO Vehicle Revenue Miles - W,W,Yes
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,Indianapolis,IN,33.0,"Indianapolis, IN",MB,PT,Operating Expenses (F-30),In Report - Vehicle Operations,50209 - MB/PT - In Report Allocation (VO) - W,W,No
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,Indianapolis,IN,33.0,"Indianapolis, IN",MB,PT,Operating Expenses (F-30),In Report - Vehicle Maintenance,50209 - MB/PT - In Report Allocation (VM) - W,W,No
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,Indianapolis,IN,33.0,"Indianapolis, IN",MB,PT,Operating Expenses (F-30),In Report - Facility Maintenance,50209 - MB/PT - In Report Allocation (FM) - W,W,No
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,Indianapolis,IN,33.0,"Indianapolis, IN",MB,PT,Operating Expenses (F-30),In Report - General Administration,50209 - MB/PT - In Report Allocation (GA) - W,W,No
55228,Menominee Indian Tribe of Wisconsin,Reduced Reporter,Tribe,Keshena,WI,0.0,Wisconsin Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,55228 - DR/DO Operating Expenses W,W,No
55228,Menominee Indian Tribe of Wisconsin,Reduced Reporter,Tribe,Keshena,WI,0.0,Wisconsin Non-UZA,MB,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,55228 - MB/DO Operating Expenses W,W,No
55234,Red Lake Band of the Chippewa,Reduced Reporter,Tribe,Redlake,MN,0.0,Minnesota Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Operating Expenses - Funds Expended on Operations,55234 - DR/DO OE Q,Q,No
55234,Red Lake Band of the Chippewa,Reduced Reporter,Tribe,Redlake,MN,0.0,Minnesota Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Hours,55234 - DR/DO VRH Q,Q,No
55234,Red Lake Band of the Chippewa,Reduced Reporter,Tribe,Redlake,MN,0.0,Minnesota Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Miles,55234 - DR/DO VRM Q,Q,Yes
55234,Red Lake Band of the Chippewa,Reduced Reporter,Tribe,Redlake,MN,0.0,Minnesota Non-UZA,MB,DO,Reduced Reporting (RR-20) - Small Systems,Operating Expenses - Funds Expended on Operations,55234 - MB/DO OE Q,Q,No
55234,Red Lake Band of the Chippewa,Reduced Reporter,Tribe,Redlake,MN,0.0,Minnesota Non-UZA,MB,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Hours,55234 - MB/DO VRH Q,Q,No
55234,Red Lake Band of the Chippewa,Reduced Reporter,Tribe,Redlake,MN,0.0,Minnesota Non-UZA,MB,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Miles,55234 - MB/DO VRM Q,Q,Yes
55246,Fond du Lac Reservation,Reduced Reporter,Tribe,Carlton,MN,0.0,Minnesota Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Fare Revenues - Funds Expended on Operations,55246 - DR/DO Fare Revenues W,W,No
55246,Fond du Lac Reservation,Reduced Reporter,Tribe,Carlton,MN,0.0,Minnesota Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Operating Expenses - Funds Expended on Operations,55246 - DR/DO Operating Expenses W,W,No
55246,Fond du Lac Reservation,Reduced Reporter,Tribe,Carlton,MN,0.0,Minnesota Non-UZA,MB,DO,Reduced Reporting (RR-20) - Small Systems,Fare Revenues - Funds Expended on Operations,55246 - MB/DO Fare Revenues W,W,No
55246,Fond du Lac Reservation,Reduced Reporter,Tribe,Carlton,MN,0.0,Minnesota Non-UZA,MB,DO,Reduced Reporting (RR-20) - Small Systems,Operating Expenses - Funds Expended on Operations,55246 - MB/DO Operating Expenses W,W,No
55276,Oneida Tribe of Indians of Wisconsin,Reduced Reporter,Tribe,Green Bay,WI,0.0,Wisconsin Non-UZA,DR,DO,Federal Funding Allocation Statistics (FFA-10),NFG Actual Vehicle Revenue Miles (VRM) -Allocated Percentage,55276 - FFA-10 Allocated Percentage W,W,Yes
5R02-50499,Clinton County Commissioners,Rural Reporter,Rural,Frankfort,IN,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,5R02-50499 DR/DO VRM W,W,Yes
5R02-50499,Clinton County Commissioners,Rural Reporter,Rural,Frankfort,IN,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,5R02-50499 DR/DO VRH W,W,No
5R04-50353,"Tri-Valley Opportunity Council, Inc.",Rural Reporter,Rural,Crookston,MN,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,5R04-50353 DR/DO OE Q,Q,No
5R04-50353,"Tri-Valley Opportunity Council, Inc.",Rural Reporter,Rural,Crookston,MN,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,5R04-50353 MB/DO OE Q,Q,No
5R06-50295,Rusk County Transit Commission,Rural Reporter,Rural,Ladysmith,WI,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues - Funds Expended on Operations,5R06-50295 DR/DO Fares Q,Q,No
5R06-50295,Rusk County Transit Commission,Rural Reporter,Rural,Ladysmith,WI,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Unlinked Passenger Trips,5R06-50295 DR/DO UPT Q,Q,No
5R06-50295,Rusk County Transit Commission,Rural Reporter,Rural,Ladysmith,WI,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues - Funds Expended on Operations,5R06-50295 MB/DO Fares Q,Q,No
5R06-50295,Rusk County Transit Commission,Rural Reporter,Rural,Ladysmith,WI,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Unlinked Passenger Trips,5R06-50295 MB/DO UPT Q,Q,No
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,60007 - VP/PT - RY21 Vehicle Revenue Hours - W,W,Yes
60011,VIA Metropolitan Transit,Full Reporter,Urban,San Antonio,TX,26.0,"San Antonio, TX",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,60011 - RY21 VP/PT Vehicle Revenue Hours Waiver,W,Yes
60012,City of Waco,Full Reporter,Urban,Waco,TX,196.0,"Waco, TX",,,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,60012 - Condition Assessment W,W,No
60012,City of Waco,Full Reporter,Urban,Waco,TX,196.0,"Waco, TX",DR,DO,Operating Expenses (F-30),Other Salaries and Wages - General Administration,60012 - DR/DO GA Salaries Q,Q,No
60012,City of Waco,Full Reporter,Urban,Waco,TX,196.0,"Waco, TX",MB,DO,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,60012 - Condition Assessment W,W,No
60019,City of Albuquerque,Full Reporter,Urban,Albuquerque,NM,56.0,"Albuquerque, NM",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60019 - MB/DO Sampling Waiver,W,Yes
60022,Capital Area Transit System,Full Reporter,Urban,Baton Rouge,LA,68.0,"Baton Rouge, LA",,,CEO Certification (D-10),,Waiver Request: Financial Statement,W,Yes
60022,Capital Area Transit System,Full Reporter,Urban,Baton Rouge,LA,68.0,"Baton Rouge, LA",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60022 MB/DO PMT Q,Q,Yes
60023,City of Lake Charles,Reduced Reporter,Urban,Lake Charles,LA,228.0,"Lake Charles, LA",DR,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,60023 - DR/DO Total Operating Expenses W,W,No
60023,City of Lake Charles,Reduced Reporter,Urban,Lake Charles,LA,228.0,"Lake Charles, LA",MB,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,60023 - MB/DO Total Operating Expenses W,W,No
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,New Orleans,LA,49.0,"New Orleans, LA",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Miles -Annual Total Schedule,60032 - DR/DO Total Actual Vehicle Miles - W,W,No
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,New Orleans,LA,49.0,"New Orleans, LA",DR,DO,Service Non-Rail (S-10),Deadhead Miles -Annual Total Schedule,60032 - DR/DO Deadhead Miles - W,W,No
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,New Orleans,LA,49.0,"New Orleans, LA",MB,DO,Service Non-Rail (S-10),Deadhead Hours - Annual Total Schedule,60032 - Deadhead Hours - Q,Q,No
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,New Orleans,LA,49.0,"New Orleans, LA",MB,DO,Service Non-Rail (S-10),Deadhead Miles -Annual Total Schedule,60032 - Deadhead Miles - Q,Q,No
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,New Orleans,LA,49.0,"New Orleans, LA",SR,DO,Service Rail (S-10),Train Deadhead Miles -Annual Total Schedule,60032 - SR/DO Deadhead Miles - W,W,No
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,New Orleans,LA,49.0,"New Orleans, LA",SR,DO,Service Rail (S-10),Train Deadhead Hours -Annual Total Schedule,60032 - SR/DO Deadhead Hours - W,W,No
60034,City of Pine Bluff,Reduced Reporter,Urban,Pine Bluff,AR,475.0,"Pine Bluff, AR",DR,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,60034 - DR/DO Total Operating Expenses - Q (Incomplete IAS-FD),Q,No
