Agency NTD ID,Agency Name,Agency Reporter Type,Agency Reporting Module,Sponsor NTD ID,Sponsor Agency Name,Sponsor Reporter Type
60172,"KI BOIS Community Action Foundation, Inc.",Rural Reporter,Rural,6R04,Oklahoma Department of Transportation,State Reporter
60181,City of Guymon,Rural Reporter,Rural,6R04,Oklahoma Department of Transportation,State Reporter
60183,"Delta Community Action Foundation, Inc.",Rural Reporter,Rural,6R04,Oklahoma Department of Transportation,State Reporter
60191,Lift Community Action Agency Inc,Rural Reporter,Rural,6R04,Oklahoma Department of Transportation,State Reporter
60193,Town of Beaver,Rural Reporter,Rural,6R04,Oklahoma Department of Transportation,State Reporter
60203,Muskogee County Public Transit Authority,Rural Reporter,Rural,6R04,Oklahoma Department of Transportation,State Reporter
60205,"Inca Community Services, Inc.",Rural Reporter,Rural,6R04,Oklahoma Department of Transportation,State Reporter
60214,Logan County Historical Society,Rural Reporter,Rural,6R04,Oklahoma Department of Transportation,State Reporter
60220,Washita Valley Community Action Council,Rural Reporter,Rural,6R04,Oklahoma Department of Transportation,State Reporter
60226,Northern Oklahoma Development Authority,Rural Reporter,Rural,6R04,Oklahoma Department of Transportation,State Reporter
60227,City of Enid,Reduced Reporter,Urban,6R04,Oklahoma Department of Transportation,State Reporter
60233,"Southwest Oklahoma Community Action Group, Inc.",Rural Reporter,Rural,6R04,Oklahoma Department of Transportation,State Reporter
60258,"Big Five Community Services, Inc.",Rural Reporter,Rural,6R04,Oklahoma Department of Transportation,State Reporter
60259,Central Oklahoma Community Action Agency,Rural Reporter,Rural,6R04,Oklahoma Department of Transportation,State Reporter
60266,Grand Gateway EDA/ Pelivan,Rural Reporter,Rural,6R04,Oklahoma Department of Transportation,State Reporter
66182,Northeast Oklahoma Tribal Transit Consortium,Reduced Reporter,Tribe,6R04,Oklahoma Department of Transportation,State Reporter
66274,"MAGB Transportation, Inc.",Rural Reporter,Rural,6R04,Oklahoma Department of Transportation,State Reporter
66301,Aging Services of Norman,Reduced Asset Reporter,Asset,6R04,Oklahoma Department of Transportation,State Reporter
66303,City of Cushing,Reduced Asset Reporter,Asset,6R04,Oklahoma Department of Transportation,State Reporter
66308,City of Sand Springs ,Reduced Asset Reporter,Asset,6R04,Oklahoma Department of Transportation,State Reporter
66309,City of Seminole,Reduced Asset Reporter,Asset,6R04,Oklahoma Department of Transportation,State Reporter
66312,Daily Living Centers ,Reduced Asset Reporter,Asset,6R04,Oklahoma Department of Transportation,State Reporter
66315,James Dennis Medical Foundation,Reduced Asset Reporter,Asset,6R04,Oklahoma Department of Transportation,State Reporter
66317,Norman Regional Health,Reduced Asset Reporter,Asset,6R04,Oklahoma Department of Transportation,State Reporter
66341,City of Norman,Reduced Reporter,Urban,6R04,Oklahoma Department of Transportation,State Reporter
60012,City of Waco,Full Reporter,Urban,6R05,Texas Department of Transportation,State Reporter
60013,City of Port Arthur ,Reduced Reporter,Urban,6R05,Texas Department of Transportation,State Reporter
60093,Texarkana Urban Transit District,Reduced Reporter,Urban,6R05,Texas Department of Transportation,State Reporter
60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,6R05,Texas Department of Transportation,State Reporter
60113,City of Cleburne,Reduced Reporter,Urban,6R05,Texas Department of Transportation,State Reporter
60114,STAR Transit,Full Reporter,Urban,6R05,Texas Department of Transportation,State Reporter
60115,Public Transit Services,Reduced Reporter,Urban,6R05,Texas Department of Transportation,State Reporter
60116,"SPAN, Incorporated",Reduced Reporter,Urban,6R05,Texas Department of Transportation,State Reporter
60119,Harris County Improvement District 1 a.k.a. Uptown-Houston,Building Reporter,Urban,6R05,Texas Department of Transportation,State Reporter
60130,Alamo Area Council of Governments,Full Reporter,Urban,6R05,Texas Department of Transportation,State Reporter
60142,Heart of Texas Council of Governments,Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
60143,Rolling Plains Management Corporation,Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
60145,Ark-Tex Council of Governments ,Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
60147,Kleberg County,Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
60152,City of Del Rio,Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
60155,South East Texas Regional Planning Commission ,Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
60159,"South Plains Community Action Association, Inc.",Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
60173,City of South Padre Island ,Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
60175,"Rural Economic Assistance League, Inc. ",Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
60176,"Senior Center Resources and Public Transit, Inc.",Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
60179,El Paso County ,Reduced Reporter,Urban,6R05,Texas Department of Transportation,State Reporter
60185,Webb County,Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
60186,East Texas Council of Governments ,Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
60192,Panhandle Community Services ,Reduced Reporter,Urban,6R05,Texas Department of Transportation,State Reporter
60202,"Aspermont Small Business Development Center, Inc.",Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
60238,Colorado Valley Transit District,Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
60243,"West Texas Opportunities, Inc. ",Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
60256,Southwest Area Regional Transit District,Reduced Reporter,Urban,6R05,Texas Department of Transportation,State Reporter
60260,"Community Services, Inc. ",Reduced Reporter,Urban,6R05,Texas Department of Transportation,State Reporter
60262,Central Texas Rural Transit District,Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
60264,"The Transit System, Inc.",Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
66271,Capital Area Rural Transportation System,Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
66276,McLennan County,Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
66277,"Calhoun County Senior Citizens Association, Inc.",Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
66278,"Friends of Elder Citizens, Inc.",Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
66279,Gonzales County Senior Citizens Association,Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
66280,Lavaca County,Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
66281,Goliad County,Rural Reporter,Rural,6R05,Texas Department of Transportation,State Reporter
66320,Zapata County,Reduced Asset Reporter,Asset,6R05,Texas Department of Transportation,State Reporter
66322,Mounting Horizons,Reduced Asset Reporter,Asset,6R05,Texas Department of Transportation,State Reporter
66323,"NDMJ, Inc.",Reduced Asset Reporter,Asset,6R05,Texas Department of Transportation,State Reporter
66324,Starr County,Reduced Asset Reporter,Asset,6R05,Texas Department of Transportation,State Reporter
66327,Jim Hogg County,Reduced Asset Reporter,Asset,6R05,Texas Department of Transportation,State Reporter
66328,Montgomery County Meals On Wheels,Reduced Asset Reporter,Asset,6R05,Texas Department of Transportation,State Reporter
70049,River Bend Transit,Full Reporter,Urban,7R01,Iowa Department of Transportation,State Reporter
70064,Iowa Northland Regional Council of Governments,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70066,Heart of Iowa Regional Transit Agency,Full Reporter,Urban,7R01,Iowa Department of Transportation,State Reporter
70092,City of Marshalltown,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70101,City of Muscatine,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70108,City of Fort Dodge,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70111,City of Burlington,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70129,Siouxland Interstate Metropolitan Planning Council,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70136,"Delaware, Dubuque & Jackson County Regional Transit Authority",Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70138,East Central Iowa Council of Governments,Reduced Reporter,Urban,7R01,Iowa Department of Transportation,State Reporter
70173,City of Clinton,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70185,North Iowa Area Council of Governments,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70195,Northeast Iowa Community Action Corporation,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70217,Southeast Iowa Regional Planning Commission,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70219,Region Six Planning Commission,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70221,Southern Iowa Trolley,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70224,Region 12 Council of Governments,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70240,Regional Transit Authority,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70242,10-15 Regional Transit Agency,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70256,Mid Iowa Development Association Council of Governments,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70258,Southwest Iowa Planning Council,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70260,City of Mason City,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
77089,Jones County,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
77090,Benton County,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
77091,Washington County,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
77092,Iowa County,Rural Reporter,Rural,7R01,Iowa Department of Transportation,State Reporter
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,7R02,Kansas Department of Transportation,State Reporter
70044,University of Kansas,Full Reporter,Urban,7R02,Kansas Department of Transportation,State Reporter
70048,City of Lawrence,Full Reporter,Urban,7R02,Kansas Department of Transportation,State Reporter
70053,"Flint Hills Area Transportation Agency, Inc",Reduced Reporter,Urban,7R02,Kansas Department of Transportation,State Reporter
70054,County of Sedgwick,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70054,County of Sedgwick,Reduced Reporter,Urban,7R02,Kansas Department of Transportation,State Reporter
70056,"Butler, County of",Reduced Reporter,Urban,7R02,Kansas Department of Transportation,State Reporter
70060,"Developmental Services of Northwest Kansas, Inc.",Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70062,Thomas County,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70070,Finney County,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70072,Morris County,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70078,Southeast Kansas Community Action Program,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70084,Norton County Senior Citizens,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70086,Rush County,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70087,Lincoln County,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70088,Rooks County,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70089,City of Bonner Springs,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70089,City of Bonner Springs,Reduced Reporter,Urban,7R02,Kansas Department of Transportation,State Reporter
70094,City of Wakeeney,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70096,Linn County,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70102,Decatur County,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70103,Jefferson County Service Organization,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70105,City of Smith Center,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70109,Osage County,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70115,City of Hoisington,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70120,City of Herington,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70122,Pottawatomie County,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70123,City of Great Bend,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70132,Doniphan County,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70135,Tri-Valley Developmental Services,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70137,Sunflower Diversified Services,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
70139,City of Dodge City,Rural Reporter,Rural,7R02,Kansas Department of Transportation,State Reporter
