State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Vehicles Operated at Maximum Service (VOMS),Vehicles Available at Maximum Service (VAMS),Rail,Fixed Route,Seasonal Segment,Fixed Guideway/High Intensity,Service Type,Commitment Date,Start Service Date,End Service Date
,5R05-55324,Washington County Commissioners,Rural Reporter,Rural,MB,PT,5,,N,Y,N,N,Active Service,1/1/2006,1/1/2006,
,5R05-55459,"Adams Brown Counties Economic Opportunities, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55460,Ability Works Inc.,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55461,"Adams County Senior Citizens Council, Inc",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55462,"Ashtabula County Council on Aging, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55463,"Allen County Council on Aging, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55464,Auglaize County Council on Aging ,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55465,Belmont County Board Of Developmental Disabilities,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55466,Brown County Senior Citizens Council,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55467,Canal Winchester Human Services,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55468,Catholic Social Services,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55469,Coshocton County Coordinated Transportation Agency,Rural Reporter,Rural,DR,DO,8,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55470,"Country Neighbor Program, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55471,"Delphos Senior Citizens, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55472,"Fairfield Center for disAbilities & Cerebral Palsy, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55473,Fayette County Commission on Aging,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55474,"FRS Transportation, Inc",Rural Reporter,Rural,DR,DO,22,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55475,Gallia County Council on Aging,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55476,Geneva Area Senior Corporation,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55477,"Guernsey County Senior Citizens Center, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55478,Hands of Grace Faith in Action,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55479,"Hardin County Council on Aging, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55480,Henry County Transportation Network,Rural Reporter,Rural,DR,DO,20,,N,N,N,N,Active Service,1/1/2018,1/1/2020,
,5R05-55481,"Highland County Community Action Organization, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55482,"Jackson County Board on Aging, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55483,"Jackson-Vinton Community Action, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55484,"Jeffco Workshop, Inc",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55485,Kno-Ho-Co-Ashland - Coshocton Community Action Commission,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55486,Licking County Aging Program,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55487,Lucy Idol Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55488,Madison County Board of Developmental Disabilities,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55489,Metzenbaum Sheltered Industries,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55490,"Morrow County Services for Older Citizens, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55491,Morrow County Area Transit,Rural Reporter,Rural,DR,DO,22,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55492,O'Neill Senior Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55493,"Preble County Council on Aging, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55494,"Putnam County Council on Aging, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55495,"Residential Home for the Developmentally Disabled, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55496,Seneca County Commission On Aging ,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55497,"Services for Aging, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55498,Serving Our Seniors,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55499,Society for Equal Access,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55500,Mary McLeod-Bethune Intervention & Enrichment Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55501,Trinity Health System,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55502,"Tuscarawas County Committee on Aging, Inc",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55503,Union County Area Transportation Service,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55504,United Senior Services,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55505,Van Wert County Council on Aging,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55506,"Vinton County Senior Citizens, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55507,Wellington Senior Citizens Bus Association Inc.,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55508,West Ohio Community Action Partnership,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55509,Wood County Children's Services Association,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55510,"Woodland Centers, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55511,Wyandot County Council on Aging,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,5R05-55657,Access Tusc,Rural Reporter,Rural,DR,DO,10,,N,N,N,N,Active Service,7/1/2020,1/1/2021,
,5R06-50220,City of Shawano,Rural Reporter,Rural,DR,PT,5,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50226,Dunn County Transit Commission,Rural Reporter,Rural,DR,DO,2,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,5R06-50226,Dunn County Transit Commission,Rural Reporter,Rural,MB,DO,2,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,5R06-50229,City of Richland Center,Rural Reporter,Rural,DR,TX,3,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,5R06-50235,City of Monroe,Rural Reporter,Rural,DR,PT,9,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50239,City of Black River Falls,Rural Reporter,Rural,DR,PT,3,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50257,City of Marshfield,Rural Reporter,Rural,DR,PT,11,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50266,City of Viroqua,Rural Reporter,Rural,DR,PT,6,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50277,Village of Plover,Rural Reporter,Rural,DR,PT,3,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50286,Grant County,Rural Reporter,Rural,DR,DO,1,,N,N,N,N,Active Service,7/1/2016,7/1/2016,
,5R06-50290,City of Ripon,Rural Reporter,Rural,DR,PT,5,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50291,Village of Prairie du Sac,Rural Reporter,Rural,DR,TX,3,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,5R06-50295,Rusk County Transit Commission,Rural Reporter,Rural,DR,DO,11,,N,N,N,N,Active Service,7/1/2016,7/1/2016,
,5R06-50295,Rusk County Transit Commission,Rural Reporter,Rural,MB,DO,6,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,5R06-50303,City of River Falls,Rural Reporter,Rural,DR,PT,3,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50318,City of Baraboo,Rural Reporter,Rural,DR,PT,5,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50319,City of Watertown,Rural Reporter,Rural,DR,PT,10,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50336,City of Waupaca,Rural Reporter,Rural,DR,PT,7,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50350,City of Waupun,Rural Reporter,Rural,DR,PT,2,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50359,City of Stevens Point,Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,7/1/2015,7/1/2015,
,5R06-50359,City of Stevens Point,Rural Reporter,Rural,MB,DO,5,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,5R06-50360,City of New Richmond,Rural Reporter,Rural,DR,PT,2,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50366,Door County,Rural Reporter,Rural,DR,DO,1,,N,N,N,N,Active Service,7/1/2018,7/1/2018,
,5R06-50366,Door County,Rural Reporter,Rural,DR,TX,8,,N,N,N,N,Active Service,7/1/2016,7/1/2016,
,5R06-50375,City of Whitewater,Rural Reporter,Rural,DR,PT,3,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50391,City of Edgerton,Rural Reporter,Rural,DR,PT,1,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50396,City of Jefferson,Rural Reporter,Rural,DR,PT,2,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50400,City of Fort Atkinson,Rural Reporter,Rural,DR,PT,7,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50401,Bay Area Rural Transit Commission,Rural Reporter,Rural,MB,DO,15,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,5R06-50405,City of Wisconsin Rapids,Rural Reporter,Rural,DR,PT,10,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50409,Clintonville Transit Commission,Rural Reporter,Rural,DR,PT,2,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50418,City of Tomah,Rural Reporter,Rural,DR,PT,4,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50431,City of Platteville,Rural Reporter,Rural,DR,PT,3,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50431,City of Platteville,Rural Reporter,Rural,MB,PT,3,,N,Y,N,N,Active Service,7/1/2015,7/1/2015,
,5R06-50432,County of Kenosha,Rural Reporter,Rural,DR,PT,4,,N,N,N,N,Active Service,7/1/2016,7/1/2016,
,5R06-50435,City of Lake Mills,Rural Reporter,Rural,DR,PT,2,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50442,County of La Crosse,Rural Reporter,Rural,MB,PT,5,,N,Y,N,N,Active Service,12/31/2018,1/1/2019,
,5R06-50449,County of Sauk,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2007,1/1/2007,
,5R06-50449,County of Sauk,Reduced Asset Reporter,Asset,MB,DO,,,N,Y,N,N,Active Service,1/1/2007,1/1/2007,
,5R06-50461,City of Manitowoc,Rural Reporter,Rural,DR,PT,1,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,5R06-50461,City of Manitowoc,Rural Reporter,Rural,MB,DO,6,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,5R06-50466,City of Beaver Dam,Rural Reporter,Rural,DR,PT,13,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50470,City of Portage,Rural Reporter,Rural,DR,PT,8,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50478,City of Marinette,Rural Reporter,Rural,DR,TX,4,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,5R06-50482,City of Prairie du Chien,Rural Reporter,Rural,DR,PT,3,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50490,City of Reedsburg,Rural Reporter,Rural,DR,PT,5,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50491,City of Medford,Rural Reporter,Rural,DR,PT,3,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50500,City of Rhinelander,Rural Reporter,Rural,DR,PT,4,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50505,City of Merrill,Rural Reporter,Rural,MB,DO,4,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,5R06-50506,City of Berlin,Rural Reporter,Rural,DR,PT,4,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-50507,Sawyer County/LCO Transit Commission,Rural Reporter,Rural,DR,DO,16,,N,N,N,N,Active Service,7/1/2015,7/1/2015,
,5R06-50513,City of Mauston,Rural Reporter,Rural,DR,PT,2,,N,N,N,N,Active Service,7/1/2017,7/1/2017,
,5R06-55318,County of Walworth,Rural Reporter,Rural,DR,PT,12,,N,N,N,N,Active Service,1/1/2016,7/1/2017,
,5R06-55319,Oneida-Vilas Transit Commission,Rural Reporter,Rural,MB,DO,8,,N,Y,N,N,Active Service,10/1/2015,10/1/2015,
,5R06-55327,County of Clark,Rural Reporter,Rural,DR,TX,4,,N,N,N,N,Active Service,7/1/2016,7/1/2016,
,5R06-55330,County of Adams,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2010,1/1/2010,
,5R06-55331,County of Barron,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2017,1/1/2017,
,5R06-55332,American Eagle Bethel Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2015,1/1/2015,
,5R06-55333,"Aptiv, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2009,1/1/2009,
,5R06-55335,"BRIDGE for Community Life, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2013,1/1/2013,
,5R06-55336,"Black River Industries, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2006,1/1/2006,
,5R06-55337,"Challenge Center, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2004,1/1/2004,
,5R06-55338,"Community Care, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2011,1/1/2011,
,5R06-55339,County of Buffalo,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2009,1/1/2009,
,5R06-55340,County of Dodge,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2007,1/1/2007,
,5R06-55342,County of Outagamie,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2006,1/1/2006,
,5R06-55343,County of Pepin,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2010,1/1/2010,
,5R06-55344,County of Marquette,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2009,1/1/2009,
,5R06-55345,County of Rock,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2009,1/1/2009,
,5R06-55346,County of Trempealeau,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2015,1/1/2015,
,5R06-55347,Curative Connections,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2003,1/1/2003,
,5R06-55348,"Disabilities Services, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2009,1/1/2009,
,5R06-55349,"Diverse Options, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2008,1/1/2008,
,5R06-55350,"East Shore Industries, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2006,1/1/2006,
,5R06-55351,"RISE, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2016,1/1/2016,
,5R06-55352,"Green Valley Enterprises, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,7/1/2019,7/1/2019,
,5R06-55353,"Endeavors Adult Development Center, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2008,1/1/2008,
,5R06-55354,"Handishop Industries, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2009,1/1/2009,
,5R06-55355,"Headwaters, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2009,1/1/2009,
,5R06-55356,Highline Corporation,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2003,1/1/2003,
,5R06-55357,"Hodan Community Services, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2009,1/1/2009,
,5R06-55358,Interfaith Caregivers of Washington County,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2012,1/1/2012,
,5R06-55359,"Kenosha Achievement Center, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2005,1/1/2005,
,5R06-55360,"Lauri Jean Zach Center, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2006,1/1/2006,
,5R06-55361,"Harry & Rose Samson Family Jewish Community Center, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2007,1/1/2007,
,5R06-55363,"New Hope Center, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2004,1/1/2004,
,5R06-55364,"Southwest Opportunities Center, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2010,1/1/2010,
,5R06-55365,"Senior Connections, Inc",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2014,1/1/2014,
,5R06-55366,"Southwestern WI Community Action Program, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2014,1/1/2014,
,5R06-55367,"Mile Bluff Medical Center, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2007,1/1/2007,
,5R06-55368,North Central Health Care,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2002,1/1/2002,
,5R06-55370,"St. Coletta of Wisconsin, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,12/31/1998,1/1/1999,
,5R06-55372,United Community Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2010,1/1/2010,
,5R06-55373,"Vernon Area Rehabilitation Center, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2005,1/1/2005,
,5R06-55374,"Waushara Industries, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2006,1/1/2006,
,5R06-55375,"Wheels of Independence, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2009,1/1/2009,
,5R06-55376,Opportunity Development Centers,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,Y,Active Service,1/1/2009,1/1/2009,
,5R06-55377,"Ventures Unlimited, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2006,1/1/2006,
,5R06-55378,Tomahawk Area Interfaith Volunteers,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2014,1/1/2014,
,5R06-55379,"ARC of Fond du Lac, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2001,1/1/2001,
,5R06-55380,Barron County Developmental Services Inc.  ,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2017,1/1/2017,
,5R06-55382,Brooke Industries,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2015,1/1/2015,
,5R06-55383,"Community Alternatives, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/1997,1/1/1997,
,5R06-55384,County of Columbia,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2008,1/1/2008,
,5R06-55385,County of Crawford,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2009,1/1/2009,
,5R06-55387,County of Manitowoc,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2011,1/1/2011,
,5R06-55389,County of Richland,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2000,1/1/2000,
,5R06-55390,County of Vernon,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2015,1/1/2015,
,5R06-55391,County of Wood,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2006,1/1/2006,
,5R06-55393,County of Shawano,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2004,1/1/2004,
,5R06-55394,County of Sheboygan,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2008,1/1/2008,
,5R06-55395,County of St. Croix,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2010,1/1/2010,
,5R06-55397,County of Waupaca,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,Y,Active Service,1/1/2015,1/1/2015,
,5R06-55398,"Marinette County Committee on Aging, Inc. ",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2016,1/1/2016,
,5R06-55399,"VIP Services, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2006,1/1/2006,
,5R06-55400,"Tri-State Regional Ambulance, Inc. ",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2009,1/1/2009,
,5R06-55404,"Ashland County Aging Unit, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2002,1/1/2002,
,5R06-55405,"Careers Industries, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2005,1/1/2005,
,5R06-55406,Covey,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2007,1/1/2007,
,5R06-55407,"Goodwill Industries of SE Wisconsin, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2009,1/1/2009,
,5R06-55409,"Lutheran Homes of Oshkosh, inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2007,1/1/2007,
,5R06-55410,Lutheran Social Services,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,7/1/2019,7/1/2019,
,5R06-55411,Morrow Home Community,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2005,1/1/2005,
,5R06-55412,County of Juneau,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,12/31/2012,1/1/2013,
,5R06-55413,County of Lincoln,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2006,1/1/2006,
,5R06-55414,County of Monroe,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2010,1/1/2010,
,5R06-55415,Crawford County Opportunity Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2003,1/1/2003,
,5R06-55416,"Opportunity of North Central Wisconsin, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2007,1/1/2007,
,5R06-55434,Bethel Home,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2000,1/1/2000,
,5R06-55456,Union Cab of Madison Cooperative,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2008,1/1/2008,
,5R06-55458,Tri-County Memorial Hospital,Reduced Asset Reporter,Asset,DR,PT,,,N,N,N,N,Active Service,7/1/2007,7/1/2007,
,5R06-55605,County of Langlade,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,12/31/2006,1/1/2017,
,5R06-55606,Oconto County Commission on Aging,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,12/31/2001,1/1/2002,
,5R06-55608,"Northern Lights Services, Inc.",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,12/31/2008,1/1/2009,
,5R06-55649,County of Calumet,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,7/1/2019,7/1/2019,
